source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Workers,Age at | marriage | 1,Number | of ever | married persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All | durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration | not known | Males | 18,Females | 19
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Agricultural labourers,30-31,6581,293,6381,196,678,27,1054,34,1909,70,1527,37,805,25,403,3,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Agricultural labourers,32-33,2385,80,2340,62,532,9,386,10,738,15,470,21,167,6,44,1,3,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Agricultural labourers,34+,3900,151,3799,111,511,27,499,10,1151,34,1015,30,490,9,128,1,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Agricultural labourers,Not stated,2172,914,2008,616,0,0,0,0,0,0,0,0,0,0,0,0,2008,616
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,All ages,221875,43080,218255,30295,37300,3715,38650,4740,73690,10995,41070,6750,15820,2310,7190,1015,4535,770
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,Less than 10,1880,785,1840,565,5,0,0,0,195,110,670,235,590,155,380,65,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,10-11,125,365,115,260,0,0,10,15,45,95,50,80,0,35,10,35,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,12-13,185,1385,185,880,0,20,20,90,55,320,60,260,25,135,25,55,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,14-15,665,5170,640,3475,20,165,65,300,220,1250,165,1075,75,425,90,260,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,16-17,2710,7120,2610,4945,330,605,360,830,1150,1935,495,1095,150,350,120,130,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,18-19,11455,9115,11115,6345,1595,745,1920,1015,4400,2465,1840,1555,930,420,430,135,0,10
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,20-21,29905,7940,29220,5365,3920,520,5120,755,10890,2070,5600,1335,2345,450,1315,235,30,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,22-23,33920,3465,33480,2630,5540,355,6145,510,12920,1140,5880,455,2085,115,855,55,55,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,24-25,42935,2790,42260,2075,5980,425,6775,495,14740,675,9145,325,3800,120,1745,30,75,5
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,26-27,27880,1265,27640,1080,5685,315,5745,290,9110,310,4945,130,1535,35,565,0,55,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,28-29,22390,975,22140,855,4925,275,4360,170,6925,260,4280,110,1200,30,420,10,30,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,30-31,20115,730,19830,510,3420,105,3830,120,6060,200,4050,50,1645,25,815,5,10,5
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,32-33,9960,310,9890,245,2725,75,1960,65,3075,85,1520,20,435,0,170,0,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,34+,13250,420,13055,315,3155,110,2340,85,3905,80,2370,25,1005,15,250,0,30,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Other main workers,Not stated,4500,1245,4235,750,0,0,0,0,0,0,0,0,0,0,0,0,4235,750
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,All ages,137235,29480,134730,20470,23620,2250,24755,3025,46100,7560,23920,4585,9205,1720,4275,795,2855,535
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,Less than 10,1205,575,1175,450,5,0,0,0,170,100,410,175,375,125,215,50,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,10-11,100,310,90,235,0,0,10,15,30,95,45,75,0,30,5,20,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,12-13,145,1000,145,670,0,20,15,70,40,255,55,185,15,100,20,40,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,14-15,530,3945,505,2765,20,155,60,275,190,990,120,780,55,350,55,215,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,16-17,1985,5450,1915,3825,270,540,310,675,880,1435,280,825,110,240,65,110,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,18-19,8440,6645,8190,4670,1295,620,1490,760,3280,1805,1225,1055,635,320,265,105,0,5
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,20-21,21165,5545,20655,3705,3120,345,3925,510,7630,1415,3630,925,1525,330,800,180,25,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,22-23,22690,2030,22390,1460,4140,175,4365,225,8600,730,3670,225,1115,65,465,40,35,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,24-25,27000,1490,26550,1035,4115,185,4615,215,9355,360,5265,165,2140,80,1015,25,45,5
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,26-27,16580,540,16420,435,3615,80,3685,150,5490,125,2510,55,775,25,315,0,30,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,28-29,12575,395,12410,305,2880,45,2445,45,3805,110,2355,70,665,25,245,10,15,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,30-31,10700,315,10515,165,1730,20,1945,35,3170,65,2175,25,950,20,540,0,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,32-33,4605,120,4590,85,1185,35,895,20,1460,25,720,5,235,0,95,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,34+,6640,220,6495,140,1245,30,995,30,2000,50,1460,20,610,10,175,0,10,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Manual,Not stated,2875,900,2685,525,0,0,0,0,0,0,0,0,0,0,0,0,2685,525
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,All ages,84640,13600,83525,9825,13680,1465,13895,1715,27590,3435,17150,2165,6615,590,2915,220,1680,235
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,Less than 10,675,210,665,115,0,0,0,0,25,10,260,60,215,30,165,15,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,10-11,25,55,25,25,0,0,0,0,15,0,5,5,0,5,5,15,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,12-13,40,385,40,210,0,0,5,20,15,65,5,75,10,35,5,15,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,14-15,135,1225,135,710,0,10,5,25,30,260,45,295,20,75,35,45,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,16-17,725,1670,695,1120,60,65,50,155,270,500,215,270,40,110,55,20,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,18-19,3015,2470,2925,1675,300,125,430,255,1120,660,615,500,295,100,165,30,0,5
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,20-21,8740,2395,8565,1660,800,175,1195,245,3260,655,1970,410,820,120,515,55,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,22-23,11230,1435,11090,1170,1400,180,1780,285,4320,410,2210,230,970,50,390,15,20,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,24-25,15935,1300,15710,1040,1865,240,2160,280,5385,315,3880,160,1660,40,730,5,30,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,26-27,11300,725,11220,645,2070,235,2060,140,3620,185,2435,75,760,10,250,0,25,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,28-29,9815,580,9730,550,2045,230,1915,125,3120,150,1925,40,535,5,175,0,15,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,30-31,9415,415,9315,345,1690,85,1885,85,2890,135,1875,25,695,5,275,5,5,5
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,32-33,5355,190,5300,160,1540,40,1065,45,1615,60,800,15,200,0,75,0,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,34+,6610,200,6560,175,1910,80,1345,55,1905,30,910,5,395,5,75,0,20,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-manual,Not stated,1625,345,1550,225,0,0,0,0,0,0,0,0,0,0,0,0,1550,225
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,All ages,38227,128571,36292,117450,8307,16628,5724,18704,8579,38054,5156,23548,3420,10682,3570,6889,1536,2945
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,Less than 10,482,2471,461,2236,0,0,0,6,75,617,235,745,76,504,75,362,0,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,10-11,27,720,24,627,0,5,3,43,8,178,10,157,1,101,2,138,0,5
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,12-13,46,2563,39,2198,1,64,6,265,17,808,10,485,1,329,4,246,0,1
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,14-15,195,12579,170,11387,36,804,27,1535,41,4095,24,2646,11,1394,30,909,1,4
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,16-17,715,23751,658,21950,203,3468,117,3814,192,8068,73,4123,26,1520,45,939,2,18
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,18-19,2698,35911,2533,33349,726,5696,473,5990,608,11027,294,6280,148,2596,277,1729,7,31
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,20-21,6408,25936,5997,23696,1430,3132,1126,3954,1483,7509,799,5130,450,2306,701,1640,8,25
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,22-23,6141,10333,5879,9492,1607,1749,1000,1591,1607,2970,733,1902,422,805,498,472,12,3
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,24-25,7356,6185,6971,5518,1464,907,980,820,1811,1623,1027,1198,795,667,889,301,5,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,26-27,3722,2027,3590,1859,991,382,622,349,924,539,450,371,322,162,276,56,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,28-29,3005,1166,2908,1072,726,243,529,154,643,290,424,212,320,124,259,48,7,1
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,30-31,2795,771,2642,654,415,59,446,115,552,179,449,154,453,112,321,35,6,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,32-33,1152,278,1120,244,333,47,179,28,235,60,181,70,127,31,64,8,1,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,34+,1890,401,1823,315,375,72,216,40,383,91,447,75,268,31,129,6,5,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Marginal workers,Not stated,1595,3479,1477,2853,0,0,0,0,0,0,0,0,0,0,0,0,1477,2853
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,All ages,49300,419227,41745,347313,4826,59767,2444,54389,3943,98311,4381,60523,7222,33799,15139,29993,3790,10531
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,Less than 10,678,9326,606,7233,0,4,1,16,135,2139,228,2219,57,1276,175,1568,10,11
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,10-11,76,4637,67,3129,2,20,2,176,24,740,12,580,11,532,14,1076,2,5
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,12-13,107,16645,76,11760,3,370,7,1120,15,3723,13,2440,8,1860,30,2237,0,10
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,14-15,435,61740,302,48978,35,4206,32,5583,61,15419,51,10180,24,6690,99,6867,0,33
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,16-17,981,79829,734,68747,153,13568,82,11896,156,22055,74,11319,34,5701,230,4157,5,51
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,18-19,2894,95719,2272,83658,481,17822,270,15100,369,24719,154,13949,164,6756,822,5232,12,80
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,20-21,7113,70136,5682,59144,817,9885,546,10455,782,16047,545,11159,510,5976,2457,5572,25,50
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,22-23,5916,28343,4996,25011,866,6434,393,4756,712,6672,504,3955,651,1892,1846,1286,24,16
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,24-25,9033,19840,7561,16445,829,3712,398,2926,628,3906,619,2757,1327,1802,3715,1323,45,19
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,26-27,3644,6409,3203,5631,517,1859,206,1117,262,1302,315,760,729,377,1157,213,17,3
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,28-29,3349,3966,3008,3348,388,1030,155,627,178,738,267,431,822,339,1190,181,8,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,30-31,4831,3161,4260,2309,301,437,170,418,208,481,432,413,1161,363,1954,192,34,5
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,32-33,1622,841,1500,646,170,218,66,87,90,119,249,105,482,85,439,32,4,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,34+,4225,1786,3914,1030,264,202,116,112,323,251,918,256,1242,150,1011,57,40,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Rural,Non-workers,Not stated,4396,16849,3564,10244,0,0,0,0,0,0,0,0,0,0,0,0,3564,10244
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,All ages,111621,23276,110212,16908,17170,1653,18707,2375,37778,6083,23000,4320,7523,1504,3037,415,2997,558
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,Less than 10,935,337,922,213,0,0,0,0,51,10,345,58,298,77,228,68,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,10-11,80,186,77,98,0,0,2,2,26,18,25,30,16,24,8,24,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,12-13,92,647,90,315,0,2,5,12,28,111,29,92,13,56,15,42,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,14-15,354,2084,336,1123,16,19,14,46,123,375,92,390,54,194,37,99,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,16-17,995,2562,956,1477,72,83,122,130,433,589,187,448,78,177,60,48,4,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,18-19,3879,3108,3798,1933,418,100,562,121,1535,766,714,643,377,254,189,45,3,4
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,20-21,10227,3220,10031,2145,1109,90,1498,247,3947,768,2121,709,878,287,472,42,6,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,22-23,12446,2229,12280,1840,1674,170,1959,265,4543,697,2710,527,1020,172,362,9,12,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,24-25,17869,2686,17641,2297,2252,251,2676,379,5985,907,4425,591,1645,147,638,14,20,8
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,26-27,13984,1861,13853,1715,2308,276,2498,366,4803,647,3127,353,860,63,233,10,24,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,28-29,14033,1518,13929,1409,2485,238,2560,334,4788,533,3148,288,654,16,269,0,25,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,30-31,13968,1012,13799,910,2190,178,2656,231,4758,341,3015,134,829,20,341,6,10,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,32-33,8572,489,8507,451,1858,114,1758,105,3012,185,1479,39,300,8,84,0,16,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,34+,11241,484,11132,440,2788,132,2397,137,3746,136,1583,18,501,9,101,8,16,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Total Main workers,Not stated,2946,853,2861,542,0,0,0,0,0,0,0,0,0,0,0,0,2861,542
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,All ages,1723,122,1684,78,171,6,196,6,460,32,345,12,250,11,226,7,36,4
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,Less than 10,20,2,19,2,0,0,0,0,1,0,9,0,7,2,2,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,10-11,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,12-13,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,14-15,7,19,6,7,0,0,0,0,4,1,0,3,1,2,1,1,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,16-17,23,21,22,12,0,1,3,0,11,6,4,2,1,0,3,3,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,18-19,107,25,104,19,10,1,10,2,33,10,24,3,7,2,20,1,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,20-21,221,18,209,11,20,0,20,1,61,4,33,3,33,3,42,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,22-23,248,7,246,6,25,0,33,1,70,4,64,0,26,0,28,1,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,24-25,334,4,326,4,20,1,34,0,88,2,61,1,65,0,58,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,26-27,182,9,178,8,19,3,23,2,52,2,50,0,21,1,13,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,28-29,182,1,179,0,24,0,30,0,51,0,28,0,21,0,22,0,3,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,30-31,147,2,146,2,18,0,16,0,37,2,26,0,28,0,21,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,32-33,77,1,76,1,11,0,7,0,23,1,12,0,15,0,8,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,34+,140,1,139,1,24,0,20,0,29,0,32,0,25,1,8,0,1,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Cultivators,Not stated,32,6,32,4,0,0,0,0,0,0,0,0,0,0,0,0,32,4
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,All ages,1840,276,1800,158,253,7,319,19,602,61,331,42,169,13,77,14,49,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,Less than 10,17,7,17,3,0,0,0,0,0,0,8,0,7,1,2,2,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,10-11,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,12-13,3,10,3,5,0,0,1,0,0,1,0,2,1,0,1,2,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,14-15,11,33,10,24,0,1,0,2,5,6,2,7,1,2,2,6,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,16-17,56,47,54,21,2,0,7,4,10,9,13,4,11,3,11,1,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,18-19,138,69,134,38,14,1,28,3,50,24,22,8,10,2,9,0,1,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,20-21,314,48,302,32,33,2,52,4,124,10,56,12,21,2,16,2,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,22-23,268,8,264,4,51,0,50,0,109,1,32,3,14,0,8,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,24-25,325,22,319,17,32,0,52,3,121,7,68,4,30,3,16,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,26-27,190,4,189,3,41,1,37,0,61,1,39,1,9,0,2,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,28-29,155,7,154,1,33,0,34,0,51,1,18,0,13,0,5,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,30-31,151,6,149,4,16,2,28,1,37,1,33,0,31,0,4,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,32-33,61,2,61,2,11,0,11,1,15,0,13,1,11,0,0,0,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,34+,99,3,97,1,20,0,19,1,19,0,27,0,10,0,1,0,1,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Agricultural labourers,Not stated,52,7,47,2,0,0,0,0,0,0,0,0,0,0,0,0,47,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,All ages,108058,22878,106728,16672,16746,1640,18192,2350,36716,5990,22324,4266,7104,1480,2734,394,2912,552
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,Less than 10,898,328,886,208,0,0,0,0,50,10,328,58,284,74,224,66,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,10-11,78,182,76,96,0,0,2,2,26,18,24,30,16,24,8,22,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,12-13,88,632,86,310,0,2,4,12,28,110,28,90,12,56,14,40,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,14-15,336,2032,320,1092,16,18,14,44,114,368,90,380,52,190,34,92,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,16-17,916,2494,880,1444,70,82,112,126,412,574,170,442,66,174,46,44,4,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,18-19,3634,3014,3560,1876,394,98,524,116,1452,732,668,632,360,250,160,44,2,4
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,20-21,9692,3154,9520,2102,1056,88,1426,242,3762,754,2032,694,824,282,414,40,6,2
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,22-23,11930,2214,11770,1830,1598,170,1876,264,4364,692,2614,524,980,172,326,8,12,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,24-25,17210,2660,16996,2276,2200,250,2590,376,5776,898,4296,586,1550,144,564,14,20,8
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,26-27,13612,1848,13486,1704,2248,272,2438,364,4690,644,3038,352,830,62,218,10,24,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,28-29,13696,1510,13596,1408,2428,238,2496,334,4686,532,3102,288,620,16,242,0,22,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,30-31,13670,1004,13504,904,2156,176,2612,230,4684,338,2956,134,770,20,316,6,10,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,32-33,8434,486,8370,448,1836,114,1740,104,2974,184,1454,38,274,8,76,0,16,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,34+,11002,480,10896,438,2744,132,2358,136,3698,136,1524,18,466,8,92,8,14,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Other main workers,Not stated,2862,840,2782,536,0,0,0,0,0,0,0,0,0,0,0,0,2782,536
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Manual,All ages,50522,9098,49914,5672,7720,450,8572,670,17616,2072,10070,1502,3342,534,1256,240,1338,204
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Manual,Less than 10,392,162,384,92,0,0,0,0,36,8,162,30,106,36,80,18,0,0
C-07_Tripura,C0107,16,00,0000,State - TRIPURA  16,Urban,Manual,10-11,52,142,50,76,0,0,0,2,18,16,18,22,8,20,6,16,0,0
