source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Illiterate | Persons | 5,Males | 6,Females | 7,Literate | Persons | 8,Males | 9,Females | 10,Educational level | Literate without | educational level | Persons | 11,Males | 12,Females | 13,Below | primary | Persons | 14,Males | 15,Females | 16,Primary | Persons | 17,Males | 18,Females | 19,Middle | Persons | 20,Males | 21,Females | 22,Matric/Secondary | Persons | 23,Males | 24,Females | 25,Higher secondary/Intermediate | Pre-University/Senior secondary | Persons | 26,Males | 27,Females | 28,Non-technical diploma or | certificate not equal to degree | Persons | 29,Males | 30,Females | 31,Technical diploma or certificate | not equal to degree | Persons | 32,Males | 33,Females | 34,Graduate & above | Persons | 35,Males | 36,Females | 37,Unclassified | Persons | 38,Males | 39,Females | 40
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,17,8325,4468,3857,3199,1341,1858,5126,3127,1999,389,220,169,519,315,204,1592,959,633,1155,722,433,1471,911,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,18,12541,6125,6416,6006,2312,3694,6535,3813,2722,671,364,307,706,405,301,2061,1154,907,1424,838,586,1007,634,373,606,366,240,1,0,1,59,52,7,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,19,8757,4185,4572,3798,1333,2465,4959,2852,2107,457,247,210,479,246,233,1580,902,678,1037,557,480,730,454,276,610,390,220,4,2,2,62,54,8,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,20-24,47273,21657,25616,25492,8596,16896,21781,13061,8720,2531,1394,1137,2137,1179,958,6891,3995,2896,4525,2693,1832,2942,1923,1019,1767,1134,633,19,15,4,348,327,21,621,401,220,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,25-29,50036,23875,26161,32197,12156,20041,17839,11719,6120,2545,1601,944,2137,1284,853,5843,3610,2233,3158,2140,1018,2237,1617,620,1065,765,300,15,12,3,247,236,11,592,454,138,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,30-34,39524,19182,20342,28645,11664,16981,10879,7518,3361,1833,1167,666,1559,968,591,3597,2394,1203,1654,1198,456,1278,1021,257,537,421,116,4,3,1,107,102,5,310,244,66,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,35-39,44324,21296,23028,34364,14314,20050,9960,6982,2978,1942,1243,699,1781,1187,594,3622,2532,1090,1253,936,317,860,669,191,271,226,45,2,2,0,29,27,2,200,160,40,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,40-44,33233,17672,15561,26402,12641,13761,6831,5031,1800,1371,944,427,1250,902,348,2578,1937,641,763,561,202,622,468,154,138,122,16,0,0,0,14,13,1,95,84,11,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,45-49,30549,16332,14217,24632,11790,12842,5917,4542,1375,1229,881,348,1114,850,264,2173,1737,436,693,514,179,507,382,125,95,85,10,4,4,0,5,2,3,97,87,10,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,50-54,21667,11583,10084,18180,8903,9277,3487,2680,807,749,492,257,670,545,125,1219,952,267,376,294,82,335,278,57,58,48,10,1,1,0,10,10,0,69,60,9,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,55-59,15863,7957,7906,13424,6061,7363,2439,1896,543,556,382,174,531,419,112,887,703,184,226,182,44,173,152,21,33,29,4,0,0,0,0,0,0,33,29,4,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,60-64,15431,7942,7489,13632,6547,7085,1799,1395,404,483,315,168,393,323,70,632,506,126,129,103,26,118,111,7,18,13,5,0,0,0,0,0,0,26,24,2,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,65-69,8620,4174,4446,7561,3389,4172,1059,785,274,263,156,107,257,195,62,371,282,89,76,66,10,71,67,4,9,8,1,2,1,1,0,0,0,10,10,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,70-74,6626,3618,3008,5802,2951,2851,824,667,157,229,170,59,203,171,32,297,247,50,53,41,12,36,32,4,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,75-79,2516,1355,1161,2171,1087,1084,345,268,77,81,46,35,82,66,16,124,107,17,41,38,3,15,9,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,80+,3059,1707,1352,2590,1326,1264,469,381,88,125,96,29,131,107,24,141,117,24,42,36,6,24,20,4,5,4,1,0,0,0,0,0,0,1,1,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,Age not stated,2810,1454,1356,1708,789,919,1102,665,437,544,305,239,178,107,71,220,142,78,82,55,27,40,28,12,25,17,8,0,0,0,1,1,0,12,10,2,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,All ages,100178,50171,50007,49871,21666,28205,50307,28505,21802,4805,2736,2069,10226,5467,4759,14636,8134,6502,8279,4607,3672,6731,4083,2648,2847,1595,1252,41,21,20,546,471,75,2195,1391,804,1,0,1
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,0-6,14332,7345,6987,14332,7345,6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,7,2333,1218,1115,868,438,430,1465,780,685,36,24,12,1429,756,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,8,2392,1204,1188,656,308,348,1736,896,840,22,14,8,1714,882,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,9,1895,942,953,293,153,140,1602,789,813,37,15,22,1322,655,667,243,119,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,10,2790,1440,1350,588,281,307,2202,1159,1043,36,18,18,1137,601,536,1029,540,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,11,1701,888,813,198,97,101,1503,791,712,32,18,14,364,204,160,1107,569,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,12,2438,1267,1171,503,212,291,1935,1055,880,57,26,31,297,166,131,1403,767,636,178,96,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,13,1973,1004,969,304,128,176,1669,876,793,50,20,30,167,91,76,939,519,420,513,246,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,14,1690,842,848,273,115,158,1417,727,690,51,31,20,119,57,62,496,268,228,751,371,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,15,2271,1206,1065,548,258,290,1723,948,775,88,57,31,144,80,64,461,272,189,628,326,302,401,213,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,16,1782,883,899,359,151,208,1423,732,691,96,47,49,108,56,52,316,167,149,386,204,182,517,258,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,17,1748,903,845,344,156,188,1404,747,657,111,54,57,107,60,47,295,156,139,306,162,144,585,315,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,18,2613,1266,1347,766,297,469,1847,969,878,182,102,80,154,86,68,435,236,199,386,186,200,339,194,145,322,145,177,4,3,1,25,17,8,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,19,1921,921,1000,474,173,301,1447,748,699,140,80,60,100,55,45,321,150,171,318,161,157,231,130,101,292,133,159,6,4,2,39,35,4,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,20-24,9350,4272,5078,3108,1014,2094,6242,3258,2984,699,367,332,487,245,242,1422,679,743,1164,616,548,948,531,417,845,423,422,13,7,6,155,128,27,509,262,247,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,25-29,9667,4625,5042,4089,1516,2573,5578,3109,2469,715,417,298,536,268,268,1392,758,634,948,511,437,876,516,360,460,235,225,5,2,3,112,101,11,534,301,233,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,30-34,7175,3492,3683,3258,1220,2038,3917,2272,1645,512,280,232,406,223,183,987,552,435,604,335,269,638,386,252,317,197,120,5,2,3,90,76,14,358,221,137,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,35-39,8085,3863,4222,4306,1597,2709,3779,2266,1513,497,281,216,421,232,189,1041,575,466,634,381,253,609,384,225,251,175,76,2,0,2,56,52,4,268,186,82,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,40-44,5895,3152,2743,3117,1372,1745,2778,1780,998,380,233,147,294,176,118,783,461,322,453,303,150,505,331,174,140,103,37,2,1,1,32,28,4,189,144,45,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,45-49,5503,2935,2568,3062,1269,1793,2441,1666,775,365,217,148,273,166,107,670,442,228,362,253,109,463,338,125,117,100,17,2,0,2,20,19,1,169,131,38,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,50-54,3748,2036,1712,2261,982,1279,1487,1054,433,209,141,68,168,103,65,436,290,146,243,168,75,283,223,60,53,45,8,2,2,0,8,7,1,85,75,10,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,55-59,2720,1359,1361,1800,719,1081,920,640,280,139,89,50,145,86,59,302,208,94,141,106,35,142,109,33,21,16,5,0,0,0,4,4,0,26,22,4,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,60-64,2328,1176,1152,1722,740,982,606,436,170,102,55,47,101,75,26,199,150,49,96,69,27,80,64,16,9,8,1,0,0,0,2,2,0,17,13,4,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,65-69,1410,684,726,983,402,581,427,282,145,77,48,29,78,46,32,140,89,51,63,39,24,49,43,6,7,5,2,0,0,0,1,1,0,12,11,1,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,70-74,994,510,484,721,312,409,273,198,75,52,33,19,54,34,20,95,73,22,35,29,6,19,13,6,4,3,1,0,0,0,0,0,0,14,13,1,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,75-79,443,231,212,295,117,178,148,114,34,21,15,6,28,18,10,52,45,7,24,16,8,15,13,2,4,4,0,0,0,0,1,0,1,3,3,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,80+,621,317,304,458,201,257,163,116,47,27,16,11,39,28,11,47,33,14,24,18,6,16,13,3,3,2,1,0,0,0,1,1,0,6,5,1,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Urban,Age not stated,360,190,170,185,93,92,175,97,78,72,38,34,34,18,16,25,16,9,22,11,11,15,9,6,2,1,1,0,0,0,0,0,0,5,4,1,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,All ages,29469,15127,14342,12350,5436,6914,17119,9691,7428,196,129,67,3491,1959,1532,6208,3573,2635,4436,2498,1938,1935,1046,889,602,338,264,2,1,1,63,24,39,186,123,63,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,0-6,3836,1961,1875,3836,1961,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,7,464,257,207,214,116,98,250,141,109,0,0,0,250,141,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,8,578,310,268,180,94,86,398,216,182,1,0,1,397,216,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,9,531,282,249,124,63,61,407,219,188,1,1,0,370,204,166,36,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,10,771,410,361,166,89,77,605,321,284,5,3,2,419,228,191,181,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,11,502,261,241,64,30,34,438,231,207,0,0,0,202,114,88,236,117,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,12,758,394,364,94,45,49,664,349,315,0,0,0,203,117,86,423,213,210,38,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,13,583,291,292,61,27,34,522,264,258,0,0,0,96,51,45,346,178,168,80,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,14,576,305,271,37,12,25,539,293,246,1,1,0,73,44,29,276,150,126,189,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,15,668,350,318,84,41,43,584,309,275,0,0,0,64,40,24,253,140,113,220,105,115,47,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,16,621,318,303,59,31,28,562,287,275,0,0,0,38,24,14,209,120,89,236,110,126,79,33,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,17,457,238,219,44,20,24,413,218,195,1,1,0,24,17,7,128,85,43,171,83,88,89,32,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,18,708,349,359,91,38,53,617,311,306,0,0,0,51,28,23,178,97,81,245,126,119,120,50,70,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,19,541,273,268,83,32,51,458,241,217,1,0,1,29,19,10,142,78,64,165,94,71,89,35,54,31,15,16,0,0,0,1,0,1,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,20-24,2689,1341,1348,398,161,237,2291,1180,1111,15,9,6,164,84,80,631,337,294,793,429,364,440,208,232,188,91,97,1,0,1,14,3,11,45,19,26,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,25-29,2774,1322,1452,615,197,418,2159,1125,1034,19,9,10,158,81,77,673,367,306,736,373,363,367,189,178,148,73,75,0,0,0,11,3,8,47,30,17,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,30-34,2297,1155,1142,664,228,436,1633,927,706,31,17,14,161,75,86,534,306,228,506,299,207,257,141,116,93,60,33,0,0,0,12,3,9,39,26,13,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,35-39,2524,1262,1262,911,318,593,1613,944,669,38,24,14,213,116,97,607,332,275,436,250,186,213,147,66,76,54,22,1,1,0,9,5,4,20,15,5,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,40-44,1826,943,883,838,298,540,988,645,343,20,16,4,153,78,75,426,277,149,243,170,73,99,68,31,22,16,6,0,0,0,9,5,4,16,15,1,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,45-49,1787,1020,767,924,397,527,863,623,240,21,16,5,145,91,54,399,270,129,205,167,38,65,55,10,14,12,2,0,0,0,6,5,1,8,7,1,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,50-54,980,519,461,593,247,346,387,272,115,5,5,0,70,43,27,204,140,64,64,44,20,38,34,4,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,55-59,861,469,392,588,255,333,273,214,59,10,7,3,74,51,23,125,97,28,46,41,5,14,14,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,60-64,792,392,400,601,244,357,191,148,43,5,4,1,52,34,18,87,69,18,32,26,6,12,12,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,65-69,639,327,312,502,217,285,137,110,27,7,6,1,42,30,12,66,55,11,17,15,2,1,1,0,1,1,0,0,0,0,1,0,1,2,2,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,70-74,335,171,164,284,126,158,51,45,6,4,3,1,17,14,3,24,22,2,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,75-79,199,116,83,172,94,78,27,22,5,2,1,1,6,4,2,15,13,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,80+,125,61,64,103,44,59,22,17,5,3,2,1,8,6,2,6,5,1,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,Age not stated,47,30,17,20,11,9,27,19,8,6,4,2,12,9,3,3,1,2,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All ages,28456,14563,13893,12172,5358,6814,16284,9205,7079,191,128,63,3401,1909,1492,6056,3492,2564,4184,2336,1848,1758,941,817,509,282,227,2,1,1,52,23,29,131,93,38,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,0-6,3714,1898,1816,3714,1898,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,7,454,249,205,213,116,97,241,133,108,0,0,0,241,133,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,8,553,297,256,178,93,85,375,204,171,1,0,1,374,204,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,9,515,273,242,123,63,60,392,210,182,1,1,0,356,195,161,35,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,10,754,402,352,166,89,77,588,313,275,5,3,2,403,220,183,180,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,11,488,253,235,64,30,34,424,223,201,0,0,0,196,111,85,228,112,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,12,731,381,350,94,45,49,637,336,301,0,0,0,196,114,82,403,203,200,38,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,13,569,284,285,61,27,34,508,257,251,0,0,0,95,50,45,337,173,164,76,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,14,564,303,261,37,12,25,527,291,236,1,1,0,73,44,29,271,149,122,182,97,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,15,649,343,306,83,40,43,566,303,263,0,0,0,64,40,24,247,138,109,211,104,107,44,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,16,602,307,295,59,31,28,543,276,267,0,0,0,38,24,14,205,117,88,224,103,121,76,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,17,434,227,207,44,20,24,390,207,183,1,1,0,23,16,7,121,78,43,161,80,81,84,32,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,18,683,339,344,90,38,52,593,301,292,0,0,0,51,28,23,175,95,80,238,122,116,111,47,64,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,19,518,263,255,83,32,51,435,231,204,1,0,1,29,19,10,140,78,62,159,91,68,83,31,52,23,12,11,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,20-24,2505,1237,1268,396,161,235,2109,1076,1033,15,9,6,163,83,80,616,326,290,746,397,349,398,184,214,148,68,80,1,0,1,6,3,3,16,6,10,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,25-29,2615,1229,1386,607,196,411,2008,1033,975,18,9,9,156,80,76,660,364,296,686,337,349,323,163,160,125,58,67,0,0,0,10,3,7,30,19,11,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,30-34,2214,1101,1113,657,226,431,1557,875,682,30,17,13,161,75,86,522,301,221,469,269,200,239,130,109,85,54,31,0,0,0,12,3,9,39,26,13,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,35-39,2431,1216,1215,898,315,583,1533,901,632,37,24,13,211,116,95,591,327,264,406,231,175,192,135,57,69,48,21,1,1,0,8,4,4,18,15,3,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,40-44,1776,906,870,832,296,536,944,610,334,20,16,4,151,77,74,416,270,146,228,158,70,85,56,29,21,15,6,0,0,0,9,5,4,14,13,1,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,45-49,1738,991,747,920,396,524,818,595,223,21,16,5,141,91,50,382,258,124,194,161,33,57,49,8,13,11,2,0,0,0,6,5,1,4,4,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,50-54,968,511,457,588,245,343,380,266,114,5,5,0,69,42,27,202,138,64,63,43,20,35,32,3,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,55-59,855,464,391,586,254,332,269,210,59,10,7,3,74,51,23,124,96,28,44,39,5,14,14,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,60-64,788,389,399,599,243,356,189,146,43,5,4,1,52,34,18,87,69,18,31,25,6,11,11,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,65-69,638,327,311,501,217,284,137,110,27,7,6,1,42,30,12,66,55,11,17,15,2,1,1,0,1,1,0,0,0,0,1,0,1,2,2,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,70-74,335,171,164,284,126,158,51,45,6,4,3,1,17,14,3,24,22,2,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C-08_(ST)_India,C2708ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,75-79,199,116,83,172,94,78,27,22,5,2,1,1,6,4,2,15,13,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
