source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Marital | status | 1,Total population | Persons | 2,Males | 3,Females | 4,Religious communities | Hindu | Persons | 5,Males | 6,Females | 7,Muslim | Persons | 8,Males | 9,Females | 10,Christian | Persons | 11,Males | 12,Females | 13,Sikh | Persons | 14,Males | 15,Females | 16,Buddhist | Persons | 17,Males | 18,Females | 19,Jain | Persons | 20,Males | 21,Females | 22,Other religious communities | Persons | 23,Males | 24,Females | 25
C-03_India,C0703,28,00,0000,State - ANDHRA PRADESH  28,Rural,Divorced/Separated,285095,64035,221060,270115,61080,209035,10509,1943,8566,4051,917,3134,22,2,20,100,27,73,6,0,6,4,1,3
C-03_India,C0703,28,00,0000,State - ANDHRA PRADESH  28,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,28,00,0000,State - ANDHRA PRADESH  28,Urban,Total,20808940,10590209,10218731,16097646,8184282,7913364,4058287,2081810,1976477,537344,263513,273831,25585,14159,11426,10887,5666,5221,39856,20529,19327,3439,1765,1674
C-03_India,C0703,28,00,0000,State - ANDHRA PRADESH  28,Urban,Never married,9970669,5582539,4388130,7427803,4181428,3246375,2228232,1233827,994405,257918,135142,122776,11982,7141,4841,5456,3099,2357,18128,10093,8035,1593,886,707
C-03_India,C0703,28,00,0000,State - ANDHRA PRADESH  28,Urban,Married,9922810,4890093,5032717,7925452,3907861,4017591,1687072,829585,857487,255021,124821,130200,12900,6898,6002,5088,2524,2564,20631,10235,10396,1660,839,821
C-03_India,C0703,28,00,0000,State - ANDHRA PRADESH  28,Urban,Widowed,863136,105717,757419,701452,85392,616060,135499,16621,118878,22698,3131,19567,668,112,556,324,38,286,1063,185,878,171,33,138
C-03_India,C0703,28,00,0000,State - ANDHRA PRADESH  28,Urban,Divorced/Separated,52325,11860,40465,42939,9601,33338,7484,1777,5707,1707,419,1288,35,8,27,19,5,14,34,16,18,15,7,8
C-03_India,C0703,28,00,0000,State - ANDHRA PRADESH  28,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Total,Total,52850562,26898918,25951644,44321279,22549324,21771955,6463127,3302582,3160545,1009164,497205,511959,15326,8811,6515,393300,206227,187073,412659,214244,198415,115460,58715,56745
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Total,Never married,26022461,14778338,11244123,21415257,12209212,9206045,3580544,1991429,1589115,503440,271393,232047,7630,4717,2913,212599,124642,87957,185128,109509,75619,56606,32147,24459
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Total,Married,23967061,11727429,12239632,20427429,9995713,10431716,2612090,1278545,1333545,450282,218013,232269,7265,4001,3264,159274,78248,81026,205544,101618,103926,52604,25673,26931
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Total,Widowed,2680975,358132,2322843,2322452,314222,2008230,253529,29659,223870,52252,6775,45477,388,75,313,19837,2969,16868,20593,2780,17813,5923,820,5103
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Total,Divorced/Separated,180065,35019,145046,156141,30177,125964,16964,2949,14015,3190,1024,2166,43,18,25,1590,368,1222,1394,337,1057,327,75,252
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Rural,Total,34889033,17648958,17240075,31205695,15774893,15430802,2647826,1343414,1304412,328410,163590,164820,2850,1668,1182,328357,172219,156138,218901,113506,105395,74128,37567,36561
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Rural,Never married,17049964,9650072,7399892,15087901,8549618,6538283,1447672,803393,644279,162167,89852,72315,1361,863,498,176449,103754,72695,96974,58629,38345,36209,20461,15748
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Rural,Married,15823402,7715001,8108401,14283780,6965129,7318651,1080383,525443,554940,146390,70832,75558,1365,792,573,133107,65455,67652,107726,52965,54761,33824,16494,17330
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Rural,Widowed,1881875,258763,1623112,1713025,237412,1475613,111136,13290,97846,18759,2521,16238,112,9,103,17340,2664,14676,13145,1659,11486,3855,551,3304
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Rural,Divorced/Separated,133792,25122,108670,120989,22734,98255,8635,1288,7347,1094,385,709,12,4,8,1461,346,1115,1056,253,803,240,61,179
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Urban,Total,17961529,9249960,8711569,13115584,6774431,6341153,3815301,1959168,1856133,680754,333615,347139,12476,7143,5333,64943,34008,30935,193758,100738,93020,41332,21148,20184
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Urban,Never married,8972497,5128266,3844231,6327356,3659594,2667762,2132872,1188036,944836,341273,181541,159732,6269,3854,2415,36150,20888,15262,88154,50880,37274,20397,11686,8711
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Urban,Married,8143659,4012428,4131231,6143649,3030584,3113065,1531707,753102,778605,303892,147181,156711,5900,3209,2691,26167,12793,13374,97818,48653,49165,18780,9179,9601
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Urban,Widowed,799100,99369,699731,609427,76810,532617,142393,16369,126024,33493,4254,29239,276,66,210,2497,305,2192,7448,1121,6327,2068,269,1799
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Urban,Divorced/Separated,46273,9897,36376,35152,7443,27709,8329,1661,6668,2096,639,1457,31,14,17,129,22,107,338,84,254,87,14,73
C-03_India,C0703,29,00,0000,State - KARNATAKA  29,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,30,00,0000,State - GOA  30,Total,Total,1347668,687248,660420,886551,462186,424365,92210,49391,42819,359568,170680,188888,970,590,380,649,357,292,820,435,385,353,189,164
C-03_India,C0703,30,00,0000,State - GOA  30,Total,Never married,675049,382217,292832,445000,255087,189913,50147,29250,20897,174435,94322,80113,441,282,159,335,193,142,342,200,142,167,100,67
C-03_India,C0703,30,00,0000,State - GOA  30,Total,Married,592238,295537,296701,393126,200972,192154,38888,19822,19066,156665,73370,83295,518,304,214,295,160,135,450,227,223,168,85,83
C-03_India,C0703,30,00,0000,State - GOA  30,Total,Widowed,77682,8630,69052,46795,5667,41128,2942,278,2664,27642,2629,25013,10,3,7,18,3,15,25,7,18,16,3,13
C-03_India,C0703,30,00,0000,State - GOA  30,Total,Divorced/Separated,2699,864,1835,1630,460,1170,233,41,192,826,359,467,1,1,0,1,1,0,3,1,2,2,1,1
C-03_India,C0703,30,00,0000,State - GOA  30,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,30,00,0000,State - GOA  30,Rural,Total,677091,340545,336546,464712,238772,225940,17093,9402,7691,189938,89555,100383,156,100,56,265,152,113,99,53,46,73,37,36
C-03_India,C0703,30,00,0000,State - GOA  30,Rural,Never married,343357,192944,150413,238060,135200,102860,9225,5508,3717,92707,50005,42702,81,53,28,139,89,50,43,27,16,32,19,13
C-03_India,C0703,30,00,0000,State - GOA  30,Rural,Married,287899,141966,145933,197448,99681,97767,7283,3827,3456,81380,37907,43473,73,45,28,114,60,54,49,25,24,38,18,20
C-03_India,C0703,30,00,0000,State - GOA  30,Rural,Widowed,44408,5123,39285,28264,3609,24655,540,56,484,15411,1424,13987,2,2,0,12,3,9,6,1,5,3,0,3
C-03_India,C0703,30,00,0000,State - GOA  30,Rural,Divorced/Separated,1427,512,915,940,282,658,45,11,34,440,219,221,0,0,0,0,0,0,1,0,1,0,0,0
C-03_India,C0703,30,00,0000,State - GOA  30,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,30,00,0000,State - GOA  30,Urban,Total,670577,346703,323874,421839,223414,198425,75117,39989,35128,169630,81125,88505,814,490,324,384,205,179,721,382,339,280,152,128
C-03_India,C0703,30,00,0000,State - GOA  30,Urban,Never married,331692,189273,142419,206940,119887,87053,40922,23742,17180,81728,44317,37411,360,229,131,196,104,92,299,173,126,135,81,54
C-03_India,C0703,30,00,0000,State - GOA  30,Urban,Married,304339,153571,150768,195678,101291,94387,31605,15995,15610,75285,35463,39822,445,259,186,181,100,81,401,202,199,130,67,63
C-03_India,C0703,30,00,0000,State - GOA  30,Urban,Widowed,33274,3507,29767,18531,2058,16473,2402,222,2180,12231,1205,11026,8,1,7,6,0,6,19,6,13,13,3,10
C-03_India,C0703,30,00,0000,State - GOA  30,Urban,Divorced/Separated,1272,352,920,690,178,512,188,30,158,386,140,246,1,1,0,1,1,0,2,1,1,2,1,1
C-03_India,C0703,30,00,0000,State - GOA  30,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Total,Total,60650,31131,29519,2221,1776,445,57903,28921,28982,509,422,87,6,6,0,1,0,1,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Total,Never married,32089,18015,14074,876,709,167,30974,17096,13878,229,203,26,2,2,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Total,Married,25385,12627,12758,1324,1060,264,23777,11345,12432,277,217,60,4,4,0,1,0,1,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Total,Widowed,2491,355,2136,16,4,12,2472,349,2123,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Total,Divorced/Separated,685,134,551,5,3,2,680,131,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Rural,Total,33683,17191,16492,780,637,143,32674,16355,16319,219,193,26,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Rural,Never married,18292,10085,8207,304,250,54,17882,9739,8143,98,91,7,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Rural,Married,13644,6850,6794,472,384,88,13050,6364,6686,120,101,19,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Rural,Widowed,1333,180,1153,3,2,1,1329,177,1152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Rural,Divorced/Separated,414,76,338,1,1,0,413,75,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Urban,Total,26967,13940,13027,1441,1139,302,25229,12566,12663,290,229,61,6,6,0,1,0,1,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Urban,Never married,13797,7930,5867,572,459,113,13092,7357,5735,131,112,19,2,2,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Urban,Married,11741,5777,5964,852,676,176,10727,4981,5746,157,116,41,4,4,0,1,0,1,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Urban,Widowed,1158,175,983,13,2,11,1143,172,971,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Urban,Divorced/Separated,271,58,213,4,2,2,267,56,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,31,00,0000,State - LAKSHADWEEP  31,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,32,00,0000,State - KERALA  32,Total,Total,31841374,15468614,16372760,17883449,8690473,9192976,7863842,3776371,4087471,6057427,2981790,3075637,2762,1611,1151,2027,1081,946,4528,2268,2260,2256,1153,1103
C-03_India,C0703,32,00,0000,State - KERALA  32,Total,Never married,14584321,8089166,6495155,7854220,4367325,3486895,4048544,2259416,1789128,2663601,1451356,1212245,1191,724,467,921,565,356,1815,1020,795,1213,622,591
C-03_India,C0703,32,00,0000,State - KERALA  32,Total,Married,15145039,7154027,7991012,8700112,4183249,4516863,3382288,1486419,1895869,3046031,1475775,1570256,1440,870,570,995,498,497,2416,1201,1215,953,515,438
C-03_India,C0703,32,00,0000,State - KERALA  32,Total,Widowed,1882363,191855,1690508,1188870,117446,1071424,364450,24299,340151,327209,49851,277358,116,11,105,95,13,82,277,38,239,77,12,65
C-03_India,C0703,32,00,0000,State - KERALA  32,Total,Divorced/Separated,229651,33566,196085,140247,22453,117794,68560,6237,62323,20586,4808,15778,15,6,9,16,5,11,20,9,11,13,4,9
C-03_India,C0703,32,00,0000,State - KERALA  32,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,32,00,0000,State - KERALA  32,Rural,Total,23574449,11451282,12123167,13053683,6341266,6712417,5865445,2809523,3055922,4630781,2287211,2343570,1504,822,682,1528,796,732,2200,1103,1097,1388,674,714
C-03_India,C0703,32,00,0000,State - KERALA  32,Rural,Never married,10824590,6006663,4817927,5744410,3195794,2548616,3041831,1694717,1347114,2026135,1108491,917644,682,409,273,703,431,272,907,518,389,753,356,397
C-03_India,C0703,32,00,0000,State - KERALA  32,Rural,Married,11191621,5272949,5918672,6334029,3040147,3293882,2506095,1092407,1413688,2340657,1134987,1205670,723,400,323,736,353,383,1132,561,571,581,307,274
C-03_India,C0703,32,00,0000,State - KERALA  32,Rural,Widowed,1376601,145567,1231034,864956,87747,777209,262743,17716,245027,247612,39937,207675,88,9,79,78,10,68,149,20,129,45,8,37
C-03_India,C0703,32,00,0000,State - KERALA  32,Rural,Divorced/Separated,181637,26103,155534,110288,17578,92710,54776,4683,50093,16377,3796,12581,11,4,7,11,2,9,12,4,8,9,3,6
C-03_India,C0703,32,00,0000,State - KERALA  32,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,32,00,0000,State - KERALA  32,Urban,Total,8266925,4017332,4249593,4829766,2349207,2480559,1998397,966848,1031549,1426646,694579,732067,1258,789,469,499,285,214,2328,1165,1163,868,479,389
C-03_India,C0703,32,00,0000,State - KERALA  32,Urban,Never married,3759731,2082503,1677228,2109810,1171531,938279,1006713,564699,442014,637466,342865,294601,509,315,194,218,134,84,908,502,406,460,266,194
C-03_India,C0703,32,00,0000,State - KERALA  32,Urban,Married,3953418,1881078,2072340,2366083,1143102,1222981,876193,394012,482181,705374,340788,364586,717,470,247,259,145,114,1284,640,644,372,208,164
C-03_India,C0703,32,00,0000,State - KERALA  32,Urban,Widowed,505762,46288,459474,323914,29699,294215,101707,6583,95124,79597,9914,69683,28,2,26,17,3,14,128,18,110,32,4,28
C-03_India,C0703,32,00,0000,State - KERALA  32,Urban,Divorced/Separated,48014,7463,40551,29959,4875,25084,13784,1554,12230,4209,1012,3197,4,2,2,5,3,2,8,5,3,4,1,3
C-03_India,C0703,32,00,0000,State - KERALA  32,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Total,Total,62405679,31400909,31004770,54985079,27732367,27252712,3470647,1718511,1752136,3785060,1864044,1921016,9545,5515,4030,5393,2887,2506,83359,43114,40245,7252,3854,3398
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Total,Never married,28055796,15814134,12241662,24489824,13866009,10623815,1687853,939325,748528,1801132,964316,836816,4089,2502,1587,2626,1525,1101,36450,20819,15631,3345,2010,1335
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Total,Married,30423144,14885529,15537615,26973499,13231380,13742119,1596207,753254,842953,1773169,861149,912020,5082,2922,2160,2580,1315,1265,43481,21496,21985,3530,1763,1767
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Total,Widowed,3602343,626206,2976137,3229591,567059,2662532,171245,22799,148446,194337,34725,159612,335,82,253,169,43,126,3280,748,2532,352,74,278
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Total,Divorced/Separated,324396,75040,249356,292165,67919,224246,15342,3133,12209,16422,3854,12568,39,9,30,18,4,14,148,51,97,25,7,18
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Total,34921681,17531494,17390187,32278444,16239650,16038794,944810,455057,489753,1649722,811549,838173,2338,1367,971,1135,603,532,10932,5474,5458,1925,1066,859
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Never married,15685615,8855864,6829751,14409093,8162872,6246221,460469,253786,206683,793048,425659,367389,982,609,373,555,323,232,4271,2487,1784,953,593,360
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Married,16906464,8246410,8660054,15695013,7673494,8021519,429350,194024,235326,759642,367907,391735,1233,730,503,530,268,262,5648,2771,2877,865,443,422
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Widowed,2132167,384014,1748153,1989290,360781,1628509,50363,6378,43985,89500,16206,73294,108,27,81,45,11,34,972,206,766,99,25,74
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Divorced/Separated,197435,45206,152229,185048,42503,142545,4628,869,3759,7532,1777,5755,15,1,14,5,1,4,41,10,31,8,5,3
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Total,27483998,13869415,13614583,22706635,11492717,11213918,2525837,1263454,1262383,2135338,1052495,1082843,7207,4148,3059,4258,2284,1974,72427,37640,34787,5327,2788,2539
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Never married,12370181,6958270,5411911,10080731,5703137,4377594,1227384,685539,541845,1008084,538657,469427,3107,1893,1214,2071,1202,869,32179,18332,13847,2392,1417,975
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Married,13516680,6639119,6877561,11278486,5557886,5720600,1166857,559230,607627,1013527,493242,520285,3849,2192,1657,2050,1047,1003,37833,18725,19108,2665,1320,1345
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Widowed,1470176,242192,1227984,1240301,206278,1034023,120882,16421,104461,104837,18519,86318,227,55,172,124,32,92,2308,542,1766,253,49,204
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Divorced/Separated,126961,29834,97127,107117,25416,81701,10714,2264,8450,8890,2077,6813,24,8,16,13,3,10,107,41,66,17,2,15
C-03_India,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Total,Total,974345,486961,487384,845449,425459,419990,59358,28303,31055,67688,32214,35474,108,70,38,73,41,32,952,501,451,158,83,75
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Total,Never married,463211,259956,203255,400533,226275,174258,28835,15980,12855,32945,17174,15771,53,39,14,39,22,17,424,244,180,84,53,31
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Total,Married,445349,218125,227224,388476,191487,196989,26479,11911,14568,29517,14286,15231,51,30,21,31,18,13,500,250,250,65,30,35
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Total,Widowed,60717,7677,53040,52237,6719,45518,3699,320,3379,4714,623,4091,3,0,3,2,1,1,28,7,21,9,0,9
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Total,Divorced/Separated,5068,1203,3865,4203,978,3225,345,92,253,512,131,381,1,1,0,1,0,1,0,0,0,0,0,0
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Total,325726,163703,162023,303249,152897,150352,12471,5886,6585,9683,4755,4928,20,11,9,8,4,4,24,13,11,54,29,25
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Never married,157159,88756,68403,146286,82764,63522,5931,3343,2588,4784,2561,2223,10,6,4,4,1,3,7,5,2,30,19,11
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Married,145703,71637,74066,135647,67033,68614,5630,2439,3191,4277,2091,2186,10,5,5,4,3,1,16,8,8,23,10,13
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Widowed,21385,2986,18399,19946,2804,17142,848,87,761,576,92,484,0,0,0,0,0,0,1,0,1,1,0,1
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Divorced/Separated,1479,324,1155,1370,296,1074,62,17,45,46,11,35,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Total,648619,323258,325361,542200,272562,269638,46887,22417,24470,58005,27459,30546,88,59,29,65,37,28,928,488,440,104,54,50
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Never married,306052,171200,134852,254247,143511,110736,22904,12637,10267,28161,14613,13548,43,33,10,35,21,14,417,239,178,54,34,20
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Married,299646,146488,153158,252829,124454,128375,20849,9472,11377,25240,12195,13045,41,25,16,27,15,12,484,242,242,42,20,22
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Widowed,39332,4691,34641,32291,3915,28376,2851,233,2618,4138,531,3607,3,0,3,2,1,1,27,7,20,8,0,8
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Divorced/Separated,3589,879,2710,2833,682,2151,283,75,208,466,120,346,1,1,0,1,0,1,0,0,0,0,0,0
C-03_India,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,Total,356152,192972,163180,246589,134878,111711,29265,15736,13529,77178,40529,36649,1587,873,714,421,310,111,23,12,11,238,128,110
C-03_India,C0703,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,Never married,182279,105638,76641,123956,73035,50921,15266,8743,6523,41519,22911,18608,752,430,322,206,154,52,11,6,5,125,70,55
C-03_India,C0703,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,Married,161737,84492,77245,114411,60088,54323,12957,6850,6107,32896,16728,16168,805,432,373,203,153,50,12,6,6,103,58,45
