source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Religion,Age-group | 1,Total Population | Persons | 2,Males | 3,Females | 4,Illiterate | Persons | 5,Males | 6,Females | 7,Literate | Persons | 8,Males | 9,Females | 10,Educational level | Literate without | educational level | Persons | 11,Males | 12,Females | 13,Below | primary | Persons | 14,Males | 15,Females | 16,Primary | Persons | 17,Males | 18,Females | 19,Middle | Persons | 20,Males | 21,Females | 22,Matric/Secondary | Persons | 23,Males | 24,Females | 25,Higher secondary/Intermediate | Pre-University/Senior secondary | Persons | 26,Males | 27,Females | 28,Non-technical diploma or | certificate not equal to degree | Persons | 29,Males | 30,Females | 31,Technical diploma or certificate | not equal to degree | Persons | 32,Males | 33,Females | 34,Graduate & above | Persons | 35,Males | 36,Females | 37,Unclassified | Persons | 38,Males | 39,Females | 40
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,All Religious Communities,30-34,385222,182515,202707,143985,34108,109877,241237,148407,92830,7842,4019,3823,20339,9496,10843,60896,27749,33147,57643,38010,19633,36932,27135,9797,27827,20469,7358,87,52,35,1085,886,199,28549,20577,7972,37,14,23
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,All Religious Communities,35-59,1349537,658411,691126,653514,164726,488788,696023,493685,202338,27499,16055,11444,85792,50303,35489,222838,135816,87022,142845,109409,33436,92903,77993,14910,59159,49941,9218,200,129,71,4712,3956,756,59951,50029,9922,124,54,70
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,All Religious Communities,60+,523057,258549,264508,348628,106745,241883,174429,151804,22625,10706,7524,3182,46139,38714,7425,61927,53606,8321,26755,24805,1950,17101,16238,863,6156,5747,409,58,42,16,580,531,49,4977,4580,397,30,17,13
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,All Religious Communities,Age not stated,12231,6476,5755,4579,1885,2694,7652,4591,3061,5227,3089,2138,680,389,291,694,393,301,413,269,144,289,206,83,179,122,57,1,1,0,5,2,3,161,117,44,3,3,0
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,Total,5502368,2717064,2785304,2262703,809749,1452954,3239665,1907315,1332350,60509,33858,26651,795103,421657,373446,893718,480593,413125,688470,435375,253095,377577,253401,124176,245529,156839,88690,263,205,58,9228,7694,1534,168647,117366,51281,621,327,294
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,0-6,900511,468867,431644,900511,468867,431644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,7,128476,65229,63247,38381,18084,20297,90095,47145,42950,692,389,303,89256,46688,42568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,68,79
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,8,159381,81949,77432,24245,10652,13593,135136,71297,63839,603,345,258,134438,70896,63542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,56,39
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,9,127749,65007,62742,10869,4322,6547,116880,60685,56195,286,165,121,110391,57219,53172,6157,3279,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,22,24
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,10,169923,87633,82290,12740,4595,8145,157183,83038,74145,495,254,241,123676,64454,59222,32978,18310,14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,14
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,11,116184,59633,56551,5587,1815,3772,110597,57818,52779,236,114,122,58965,29499,29466,51377,28197,23180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,11
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,12,163350,83850,79500,10059,3015,7044,153291,80835,72456,397,189,208,51257,24806,26451,94871,51968,42903,6748,3862,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,8
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,13,126073,62953,63120,6891,1729,5162,119182,61224,57958,340,149,191,19277,8317,10960,80660,42383,38277,18893,10368,8525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,14,135587,68879,66708,9012,2274,6738,126575,66605,59970,423,181,242,11432,4790,6642,68226,35482,32744,46488,26147,20341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,15,133862,68361,65501,11063,2975,8088,122799,65386,57413,584,256,328,7221,3123,4098,45334,22585,22749,58264,33280,24984,11382,6131,5251,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,16,130678,65799,64879,11996,3087,8909,118682,62712,55970,705,315,390,5384,2282,3102,27912,12892,15020,59218,33844,25374,25454,13371,12083,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,17,103527,52315,51212,8991,2193,6798,94536,50122,44414,529,209,320,3320,1454,1866,15324,6708,8616,42463,24513,17950,32891,17233,15658,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,18,145668,76038,69630,18307,5494,12813,127361,70544,56817,1190,580,610,5291,2671,2620,19553,8854,10699,47525,29087,18438,34359,20330,14029,19166,8825,10341,6,6,0,260,188,72,0,0,0,11,3,8
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,19,87277,41723,45554,10700,2419,8281,76577,39304,37273,701,331,370,2988,1367,1621,10551,4036,6515,24176,13924,10252,19204,10967,8237,18731,8517,10214,15,10,5,206,152,54,0,0,0,5,0,5
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,20-24,457389,212810,244579,86955,19007,67948,370434,193803,176631,5518,2571,2947,15755,7231,8524,59811,23218,36593,99265,56186,43079,69391,41018,28373,79982,42068,37914,55,40,15,1514,1272,242,39078,20174,18904,65,25,40
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,25-29,387860,177946,209914,106914,21472,85442,280946,156474,124472,5953,2900,3053,16920,7188,9732,59002,22800,36202,71313,42237,29076,47193,30371,16822,38805,24661,14144,46,33,13,1138,927,211,40560,25347,15213,16,10,6
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,30-34,335347,157295,178052,114651,22839,91812,220696,134456,86240,5812,2946,2866,17183,7580,9603,54693,23533,31160,53633,34989,18644,34403,25241,9162,26598,19576,7022,34,29,5,1040,851,189,27279,19699,7580,21,12,9
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,35-59,1206598,581868,624730,559752,124386,435366,646846,457482,189364,22354,12853,9501,77963,44884,33079,207481,124642,82839,134487,102865,31622,86833,73107,13726,56197,47557,8640,76,66,10,4510,3794,716,56875,47674,9201,70,40,30
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,60+,476289,233354,242935,311203,89007,222196,165086,144347,20739,9135,6439,2696,43806,36876,6930,59160,51357,7803,25606,23818,1788,16190,15433,757,5877,5516,361,31,21,10,555,508,47,4705,4365,340,21,14,7
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Hindu,Age not stated,10639,5555,5084,3876,1517,2359,6763,4038,2725,4556,2672,1884,580,332,248,628,349,279,391,255,136,277,199,78,173,119,54,0,0,0,5,2,3,150,107,43,3,3,0
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,Total,625932,332066,293866,405491,187361,218130,220441,144705,75736,17934,9356,8578,95293,56627,38666,62001,43536,18465,25607,20234,5373,10553,8296,2257,4850,3618,1232,317,144,173,260,229,31,3403,2613,790,223,52,171
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,0-6,143110,74910,68200,143110,74910,68200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,7,17989,9469,8520,9197,4444,4753,8792,5025,3767,382,187,195,8408,4837,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,8,27061,14361,12700,10544,4823,5721,16517,9538,6979,667,349,318,15840,9185,6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,9,15399,8195,7204,4834,2150,2684,10565,6045,4520,341,143,198,9607,5550,4057,614,352,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,10,27037,14358,12679,8345,3532,4813,18692,10826,7866,754,340,414,15206,8835,6371,2722,1647,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,11,12353,6599,5754,3363,1319,2044,8990,5280,3710,304,147,157,6053,3509,2544,2626,1619,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,12,23634,12798,10836,7168,2979,4189,16466,9819,6647,729,319,410,9066,5290,3776,6048,3810,2238,612,394,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,13,13737,7071,6666,4275,1543,2732,9462,5528,3934,431,185,246,3768,2156,1612,4291,2581,1710,967,603,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,14,16500,8444,8056,5858,2134,3724,10642,6310,4332,594,239,355,3267,1800,1467,4773,2971,1802,1997,1298,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,9
C-09_All_India,C2909,05,00,0000,State - UTTARANCHAL  05,Rural,Muslim,15,15589,8328,7261,6232,2517,3715,9357,5811,3546,615,238,377,2291,1306,985,3854,2496,1358,2064,1446,618,525,324,201,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7
