source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,16-17,1381,24208,1264,20545,210,4063,184,3612,464,6967,187,3566,98,1499,119,813,2,25
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,18-19,5172,26356,4906,22803,820,4898,777,4211,1698,7258,788,3926,419,1588,398,907,6,15
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,20-21,14129,18722,13524,15422,2082,2380,2153,2720,4356,4524,2502,3208,1194,1535,1215,1035,22,20
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,22-23,15615,6590,15208,5765,2709,1469,2658,1092,5331,1650,2596,1006,1079,381,809,164,26,3
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,24-25,20769,4806,20098,3914,2812,760,2887,682,6234,1038,4176,767,2156,436,1793,225,40,6
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,26-27,11252,1419,11035,1225,2275,405,2062,232,3465,304,1907,172,812,81,493,31,21,0
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,28-29,9081,897,8907,728,1759,226,1503,119,2566,189,1687,112,869,51,510,30,13,1
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,30-31,8815,814,8541,581,1074,97,1328,99,2233,139,1786,123,1260,85,849,36,11,2
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,32-33,3380,219,3320,166,734,50,520,22,935,49,654,23,337,19,135,3,5,0
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,34+,5415,393,5257,224,761,46,574,28,1295,56,1338,57,867,25,406,11,16,1
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Rural,Age not stated,2488,3914,2272,2336,0,0,0,0,0,0,0,0,0,0,0,0,2272,2336
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,All ages,22406,27356,21857,22408,3514,3621,3429,3543,6913,7180,4159,4198,1863,1867,1241,1234,738,765
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,Less than 10,225,655,217,460,0,1,0,1,19,134,103,137,47,83,46,103,2,1
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,10-11,14,418,12,270,0,2,0,16,6,79,2,47,3,55,1,71,0,0
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,12-13,25,1500,23,1037,0,28,1,107,8,373,8,252,1,140,5,136,0,1
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,14-15,120,4440,105,3447,3,255,8,402,45,1211,20,808,13,437,16,330,0,4
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,16-17,346,5399,328,4580,39,841,50,779,145,1643,47,819,18,326,28,167,1,5
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,18-19,1127,5272,1088,4530,189,869,154,818,395,1519,175,860,81,307,92,155,2,2
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,20-21,2745,3894,2659,3257,361,557,439,615,984,987,500,647,189,282,184,166,2,3
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,22-23,3134,1839,3072,1662,520,422,526,313,1100,516,565,289,223,79,132,40,6,3
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,24-25,4065,1387,3971,1217,564,291,599,224,1279,370,864,203,392,87,266,40,7,2
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,26-27,2598,607,2561,549,523,167,462,120,855,184,441,50,201,19,73,9,6,0
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,28-29,2347,369,2321,322,450,100,399,69,732,89,448,37,189,19,97,7,6,1
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,30-31,2235,235,2185,186,342,41,378,42,608,43,443,30,236,22,175,8,3,0
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,32-33,1129,85,1111,68,249,25,187,17,326,17,207,8,93,1,47,0,2,0
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,34+,1542,133,1507,82,274,22,226,20,411,15,336,11,177,10,79,2,4,2
C-04_(SC)_Tripura,C1204SC,16,00,0000,State - TRIPURA  16,Urban,Age not stated,754,1123,697,741,0,0,0,0,0,0,0,0,0,0,0,0,697,741
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,All ages,7881859,8542284,7316306,7690845,790865,904643,954872,1029500,1994617,2142070,1481802,1536710,902052,918707,955926,926375,236172,232840
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,Less than 10,297606,537834,269306,488608,2972,5857,8220,15866,48460,98788,67556,122190,54425,99776,85979,144047,1694,2084
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,10-11,218524,373262,196911,333292,5565,12523,11450,23711,43006,83942,44334,77826,36118,57859,55597,76214,841,1217
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,12-13,214177,539561,195742,493211,9693,30305,18000,52824,48246,136626,44502,109299,32376,75478,42462,87870,463,809
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,14-15,583069,1341479,526394,1197638,32509,103780,48370,151049,132172,349093,116599,252864,84866,160409,110750,178621,1128,1822
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,16-17,825412,1988571,762999,1847687,94079,277684,112882,300191,224982,570389,145064,348554,88548,188324,96056,159797,1388,2748
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,18-19,1884705,2299437,1767175,2124565,235206,320176,260725,326624,530150,636016,344056,424459,198894,224923,195022,189410,3122,2957
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,20-21,2324132,871319,2176508,710226,227538,99057,311995,110389,627182,193368,468568,149655,266856,82823,270289,73722,4080,1212
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,22-23,662301,180102,635607,161697,99335,31287,99573,30007,188274,43420,129452,30178,68065,16160,49509,10276,1399,369
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,24-25,383672,74266,364167,63152,43492,12210,50378,10654,99366,15931,82735,11886,48751,7779,38736,4578,709,114
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,26-27,76125,19589,73789,18239,18652,5451,13330,3252,19913,4688,11919,2723,6677,1526,3139,575,159,24
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,28-29,50908,15683,49193,14389,11822,3303,8484,2173,12609,3796,8367,2698,5164,1757,2636,638,111,24
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,30-31,48095,10009,44646,8003,4204,954,6801,1241,10912,2323,10345,1853,7829,1184,4439,427,116,21
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,32-33,9786,2758,9331,2470,2308,523,1513,444,2505,708,1761,492,913,235,300,58,31,10
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,34+,27117,12208,23859,8357,3490,1533,3151,1075,6840,2982,6544,2033,2570,474,1012,142,252,118
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Total,Age not stated,276230,276206,220679,219311,0,0,0,0,0,0,0,0,0,0,0,0,220679,219311
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,All ages,6961082,7564974,6447305,6823213,691256,799031,838022,910842,1744709,1888561,1291194,1350855,806607,826537,882298,856322,193219,191065
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,Less than 10,282614,512104,255325,465376,2948,5796,8100,15641,46372,94392,63011,115335,51240,94380,82098,137893,1556,1939
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,10-11,211228,351397,190324,314020,5495,12274,11218,22835,41472,79110,42665,72880,34759,54051,53925,71738,790,1132
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,12-13,206421,501213,188737,459117,9532,29454,17487,49999,46471,126837,42887,100600,31085,69540,40827,81932,448,755
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,14-15,552825,1208873,499631,1082793,31585,98196,46419,139179,125527,314786,110149,223530,80129,143106,104739,162323,1083,1673
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,16-17,768994,1782165,711564,1660033,89303,252906,105858,270583,208390,506855,134422,309079,82321,170145,89973,147955,1297,2510
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,18-19,1714699,2018057,1607470,1866665,216677,280174,237941,286180,479824,553438,309289,368554,180397,201127,180471,174600,2871,2592
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,20-21,2033868,724936,1901468,585615,198106,80415,273125,90089,543711,157046,402129,121191,235145,70325,245692,65549,3560,1000
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,22-23,528737,139956,505953,125004,79257,22765,79000,22687,146456,33162,100575,23431,56433,13587,43119,9082,1113,290
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,24-25,286266,54606,270085,45911,31236,8423,37038,7514,71269,11513,59583,8577,37982,6060,32442,3734,535,90
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,26-27,50067,14039,48216,13067,12383,3752,8541,2275,12447,3383,7534,1943,4778,1223,2422,473,111,18
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,28-29,33686,12149,32407,11187,7887,2442,5451,1640,8031,2918,5244,2148,3697,1478,2023,539,74,22
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,30-31,34680,7824,31840,6266,2654,713,4551,936,7636,1879,7372,1456,5968,924,3563,341,96,17
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,32-33,6586,2243,6221,2026,1513,420,916,352,1659,593,1199,411,685,192,229,49,20,9
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,34+,21468,10479,18622,7222,2680,1301,2377,932,5444,2649,5135,1720,1988,399,775,114,223,107
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Rural,Age not stated,228943,224933,179442,178911,0,0,0,0,0,0,0,0,0,0,0,0,179442,178911
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,All ages,920777,977310,869001,867632,99609,105612,116850,118658,249908,253509,190608,185855,95445,92170,73628,70053,42953,41775
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,Less than 10,14992,25730,13981,23232,24,61,120,225,2088,4396,4545,6855,3185,5396,3881,6154,138,145
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,10-11,7296,21865,6587,19272,70,249,232,876,1534,4832,1669,4946,1359,3808,1672,4476,51,85
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,12-13,7756,38348,7005,34094,161,851,513,2825,1775,9789,1615,8699,1291,5938,1635,5938,15,54
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,14-15,30244,132606,26763,114845,924,5584,1951,11870,6645,34307,6450,29334,4737,17303,6011,16298,45,149
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,16-17,56418,206406,51435,187654,4776,24778,7024,29608,16592,63534,10642,39475,6227,18179,6083,11842,91,238
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,18-19,170006,281380,159705,257900,18529,40002,22784,40444,50326,82578,34767,55905,18497,23796,14551,14810,251,365
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,20-21,290264,146383,275040,124611,29432,18642,38870,20300,83471,36322,66439,28464,31711,12498,24597,8173,520,212
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,22-23,133564,40146,129654,36693,20078,8522,20573,7320,41818,10258,28877,6747,11632,2573,6390,1194,286,79
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,24-25,97406,19660,94082,17241,12256,3787,13340,3140,28097,4418,23152,3309,10769,1719,6294,844,174,24
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,26-27,26058,5550,25573,5172,6269,1699,4789,977,7466,1305,4385,780,1899,303,717,102,48,6
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,28-29,17222,3534,16786,3202,3935,861,3033,533,4578,878,3123,550,1467,279,613,99,37,2
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,30-31,13415,2185,12806,1737,1550,241,2250,305,3276,444,2973,397,1861,260,876,86,20,4
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,32-33,3200,515,3110,444,795,103,597,92,846,115,562,81,228,43,71,9,11,1
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,34+,5649,1729,5237,1135,810,232,774,143,1396,333,1409,313,582,75,237,28,29,11
C-04_(SC)_Uttar_Pradesh,C1204SC,09,00,0000,State - UTTAR PRADESH  09,Urban,Age not stated,47287,51273,41237,40400,0,0,0,0,0,0,0,0,0,0,0,0,41237,40400
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,All ages,319360,365182,298765,317793,36899,42995,42174,46529,83551,90380,62366,65006,36530,36652,30689,29320,6556,6911
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,Less than 10,3571,11836,3284,9474,6,24,25,44,479,1836,1110,2465,645,2056,1006,3040,13,9
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,10-11,1235,9910,1057,7333,13,57,34,203,197,1206,234,1681,195,1683,383,2498,1,5
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,12-13,1665,20119,1396,15325,33,200,59,693,254,3415,281,4162,242,3324,525,3526,2,5
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,14-15,7196,62046,5929,50820,152,1945,300,4482,1104,14461,1310,13304,1086,8877,1971,7729,6,22
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,16-17,16434,84221,14490,75205,987,9768,1658,12862,4149,24815,3012,15319,2127,7703,2548,4711,9,27
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,18-19,55941,103929,51531,95546,5204,18789,7322,18029,15263,29099,10604,17157,6753,7728,6346,4703,39,41
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,20-21,96006,43960,90126,38684,10871,7450,13874,6797,26305,10488,19012,7771,10676,3738,9338,2420,50,20
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,22-23,54147,11342,52139,10469,8183,2765,8272,2024,15877,2799,10971,1719,5489,788,3322,372,25,2
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,24-25,40888,5227,39132,4702,5332,1103,5336,798,11041,1269,8857,818,5191,484,3349,229,26,1
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,26-27,13206,1535,12916,1419,2855,444,2261,274,3522,386,2413,191,1296,94,563,30,6,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,28-29,8674,919,8456,843,1717,235,1451,130,2261,227,1578,145,979,77,468,29,2,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,30-31,6432,667,6096,545,681,75,855,77,1478,179,1394,119,1101,70,584,25,3,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,32-33,1867,185,1795,163,359,37,261,29,488,48,396,37,208,10,83,2,0,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,34+,4322,635,4052,486,506,103,466,87,1133,152,1194,118,542,20,203,6,8,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Total,Age not stated,7776,8651,6366,6779,0,0,0,0,0,0,0,0,0,0,0,0,6366,6779
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,All ages,263357,306469,245381,266173,30015,36157,34352,38952,67787,74736,50309,53655,30948,31509,27248,26163,4722,5001
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,Less than 10,2912,10462,2662,8296,6,24,21,35,398,1614,859,2101,519,1762,851,2752,8,8
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,10-11,1034,8938,880,6548,13,54,31,174,160,1043,183,1457,157,1505,335,2311,1,4
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,12-13,1464,18000,1220,13613,30,188,49,601,212,2971,234,3618,207,2983,486,3250,2,2
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,14-15,6372,53730,5204,43955,132,1790,259,3975,929,12373,1125,11255,947,7720,1806,6826,6,16
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,16-17,14352,72114,12593,64512,881,8755,1381,11165,3539,20956,2561,12749,1892,6675,2333,4192,6,20
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,18-19,48451,87316,44536,80370,4520,16189,6352,15307,13133,24081,8916,14005,5851,6570,5731,4181,33,37
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,20-21,80615,34782,75520,30597,9261,5923,11725,5304,21842,8088,15414,6133,9006,3066,8234,2069,38,14
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,22-23,44391,8267,42628,7579,6689,1930,6754,1425,12769,1988,8796,1280,4660,641,2940,314,20,1
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,24-25,32168,3706,30684,3294,4136,701,4059,547,8431,900,6844,592,4315,365,2881,188,18,1
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,26-27,9836,1059,9603,973,2122,287,1580,185,2513,254,1819,146,1067,74,500,27,2,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,28-29,6281,664,6098,613,1192,157,1000,93,1542,166,1175,105,789,66,399,26,1,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,30-31,4822,515,4551,414,449,53,610,50,1032,140,1063,95,892,56,502,20,3,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,32-33,1369,132,1312,116,222,25,169,20,354,37,315,25,180,8,72,1,0,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,34+,3533,512,3313,395,362,81,362,71,933,125,1005,94,466,18,178,6,7,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Rural,Age not stated,5757,6272,4577,4898,0,0,0,0,0,0,0,0,0,0,0,0,4577,4898
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,All ages,56003,58713,53384,51620,6884,6838,7822,7577,15764,15644,12057,11351,5582,5143,3441,3157,1834,1910
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,Less than 10,659,1374,622,1178,0,0,4,9,81,222,251,364,126,294,155,288,5,1
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,10-11,201,972,177,785,0,3,3,29,37,163,51,224,38,178,48,187,0,1
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,12-13,201,2119,176,1712,3,12,10,92,42,444,47,544,35,341,39,276,0,3
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,14-15,824,8316,725,6865,20,155,41,507,175,2088,185,2049,139,1157,165,903,0,6
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,16-17,2082,12107,1897,10693,106,1013,277,1697,610,3859,451,2570,235,1028,215,519,3,7
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,18-19,7490,16613,6995,15176,684,2600,970,2722,2130,5018,1688,3152,902,1158,615,522,6,4
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,20-21,15391,9178,14606,8087,1610,1527,2149,1493,4463,2400,3598,1638,1670,672,1104,351,12,6
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,22-23,9756,3075,9511,2890,1494,835,1518,599,3108,811,2175,439,829,147,382,58,5,1
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,24-25,8720,1521,8448,1408,1196,402,1277,251,2610,369,2013,226,876,119,468,41,8,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,26-27,3370,476,3313,446,733,157,681,89,1009,132,594,45,229,20,63,3,4,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,28-29,2393,255,2358,230,525,78,451,37,719,61,403,40,190,11,69,3,1,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,30-31,1610,152,1545,131,232,22,245,27,446,39,331,24,209,14,82,5,0,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,32-33,498,53,483,47,137,12,92,9,134,11,81,12,28,2,11,1,0,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,34+,789,123,739,91,144,22,104,16,200,27,189,24,76,2,25,0,1,0
C-04_(SC)_Uttarakhand,C1204SC,05,00,0000,State - UTTARANCHAL  05,Urban,Age not stated,2019,2379,1789,1881,0,0,0,0,0,0,0,0,0,0,0,0,1789,1881
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,All ages,4317353,5113158,4192184,4269040,608606,639516,692980,717824,1269642,1312128,803585,807613,407545,403841,296523,285441,113303,102677
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,Less than 10,31224,88618,29946,58943,10,61,72,339,4299,14845,12031,15006,6183,11161,7208,17387,143,144
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,10-11,5111,99326,4646,65547,46,642,313,3482,1366,14540,1249,13349,670,12684,976,20719,26,131
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,12-13,8207,310328,7195,218849,149,7674,593,23005,1971,66067,1649,49851,1116,36079,1704,36017,13,156
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,14-15,38787,1110091,34149,885955,2168,71938,3605,121289,9866,288783,6795,196544,4608,115932,7069,90962,38,507
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,16-17,123777,1234472,116975,1086412,17361,201595,19534,208541,38258,355900,19152,193497,10594,82078,11978,44206,98,595
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,18-19,428829,1136186,412182,1009955,68705,208690,74259,197264,128099,315800,70830,176496,36916,73714,33078,37454,295,537
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,20-21,933566,585506,903775,499754,128836,74502,160248,95164,278610,152899,175625,103419,85082,46260,74649,27264,725,246
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,22-23,799847,182682,784541,165110,129738,36972,143788,34330,258480,50347,145425,27789,64327,10737,42211,4852,572,83
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,24-25,783980,113308,765600,98459,97824,18333,115868,18410,241681,29693,163999,18410,85289,9214,60343,4351,596,48
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,26-27,364398,37839,359438,34204,63476,9222,65905,7236,115023,9990,66600,5008,31616,1979,16548,750,270,19
C-04_(SC)_West_Bengal,C1204SC,19,00,0000,State - WEST BENGAL  19,Total,28-29,265982,24432,262067,21222,43940,5288,45225,4212,79122,6056,51589,3484,27742,1540,14251,624,198,18
