source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Jain,32-33,39,8,38,8,13,1,12,0,6,3,4,3,3,1,0,0,0,0
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Jain,34+,49,6,48,3,11,1,7,0,10,1,13,0,4,1,3,0,0,0
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Jain,Age not stated,81,118,76,89,0,0,0,0,0,0,0,0,0,0,0,0,76,89
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,All ages,51125,57060,48432,47964,6160,6359,7619,7655,15151,15084,10327,9851,4566,4351,2473,2463,2136,2201
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,Less than 10,574,1337,537,1186,0,1,1,6,74,277,231,399,112,268,113,234,6,1
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,10-11,84,533,73,469,0,3,1,28,23,123,13,111,13,75,23,127,0,2
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,12-13,163,1784,142,1468,2,42,6,176,36,493,31,365,18,221,49,170,0,1
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,14-15,740,7225,624,6050,31,357,37,772,197,2108,155,1471,95,774,109,566,0,2
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,16-17,1621,10286,1473,8845,182,1424,211,1547,568,3087,236,1733,147,709,127,344,2,1
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,18-19,5393,14291,5001,12233,675,2126,849,2147,1613,4047,1024,2493,490,950,346,468,4,2
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,20-21,11238,10099,10548,8324,1183,1007,1702,1482,3375,2645,2438,1939,1152,854,690,393,8,4
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,22-23,8236,3599,7930,3134,1224,646,1343,646,2658,979,1733,602,675,195,290,64,7,2
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,24-25,9205,2567,8835,2206,1029,337,1293,445,2910,739,2201,439,979,183,421,62,2,1
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,26-27,3769,824,3678,730,699,182,702,158,1204,229,713,106,272,46,88,9,0,0
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,28-29,2805,557,2745,478,434,114,572,101,905,147,539,74,222,34,72,7,1,1
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,30-31,2622,446,2526,356,286,49,467,79,864,122,569,71,244,25,95,9,1,1
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,32-33,890,143,874,122,201,33,175,30,273,30,156,15,53,9,15,5,1,0
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,34+,1383,236,1344,180,214,38,260,38,451,58,288,33,94,8,35,5,2,0
C-05_Jharkhand,C1405,20,00,0000,State - JHARKHAND  20,Urban,Others,Age not stated,2402,3133,2102,2183,0,0,0,0,0,0,0,0,0,0,0,0,2102,2183
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,All ages,12120580,14707521,11727429,12239632,1593010,1733202,1747597,1856910,3278666,3479230,2457140,2506210,1307056,1324279,997338,996651,346622,343150
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,Less than 10,83410,294438,79596,242111,402,4093,849,6507,11284,64754,32253,67468,16354,45668,18285,53400,169,221
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,10-11,19291,218637,18196,173773,955,6212,1535,11035,4549,38715,4727,40443,2740,30894,3659,46357,31,117
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,12-13,24199,575705,22322,438570,1863,18858,2666,48173,5813,131342,5113,105782,2957,66605,3890,67629,20,181
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,14-15,78425,1968129,70819,1590698,5199,88958,7063,166859,17999,455644,16157,402331,10300,246881,14050,229437,51,588
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,16-17,129608,2281853,121471,1950820,19327,332795,18711,315266,36108,598540,21929,381488,11764,189966,13566,132174,66,591
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,18-19,618467,3849071,584040,3308852,82316,568089,84916,552285,168490,992335,116956,665249,64756,322777,66342,207080,264,1037
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,20-21,2208841,2892044,2106177,2359092,208372,287040,288186,395902,584460,673700,491608,528432,260241,276736,272289,196469,1021,813
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,22-23,1886839,929603,1842174,834917,286688,197063,306310,169768,561076,236958,384974,143484,178081,60338,124392,27087,653,219
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,24-25,2815351,670512,2732232,570208,297563,118880,364302,103661,786771,163849,657123,103482,352113,53407,273135,26754,1225,175
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,26-27,1197277,218707,1180019,200817,248720,58867,206672,39406,348163,57169,218503,29608,103976,11972,53597,3741,388,54
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,28-29,1083749,133247,1067355,117880,203693,29691,187401,24214,312367,33913,198769,18198,109924,8957,54841,2870,360,37
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,30-31,925678,82104,903141,64305,107738,10171,156649,14320,254322,18199,183160,11654,127029,7096,73703,2840,540,25
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,32-33,293516,22790,289366,19818,63740,5541,59703,4406,84454,5466,47919,2817,24570,1261,8877,315,103,12
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,34+,378244,43954,369140,28739,66434,6944,62634,5108,102810,8646,77949,5774,42251,1721,16712,498,350,48
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,All Religious Communities,Age not stated,377685,526727,341381,339032,0,0,0,0,0,0,0,0,0,0,0,0,341381,339032
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,All ages,10340112,12565910,9995713,10431716,1343508,1460980,1481959,1573815,2791761,2961680,2103249,2146425,1124855,1142182,867394,869339,282987,277295
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,Less than 10,70848,257876,67591,211216,387,3898,799,6185,9772,55841,26870,58224,13874,39817,15744,47062,145,189
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,10-11,17370,196189,16380,155281,921,5834,1428,9965,4114,34229,4173,35929,2458,27566,3260,41657,26,101
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,12-13,21641,506994,19993,383952,1764,17078,2466,42340,5200,113485,4497,91811,2606,58542,3442,60529,18,167
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,14-15,69078,1695294,62395,1365806,4803,77320,6369,141845,15872,387343,14032,344496,9008,213507,12268,200797,43,498
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,16-17,111385,1942919,104220,1655747,17033,280716,15970,264129,30446,505433,18747,325777,10134,163973,11829,115216,61,503
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,18-19,527355,3286063,496916,2818798,70049,476058,71322,467423,142174,845498,99571,570921,55756,278205,57816,179823,228,870
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,20-21,1883501,2472471,1792732,2011842,173514,239062,241729,335610,493935,575059,420966,453445,224655,238078,237043,169879,890,709
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,22-23,1598014,789864,1558701,709417,237940,166586,257077,144482,473170,201769,329009,121857,153011,51419,107929,23123,565,181
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,24-25,2411208,568288,2337840,483445,248458,100770,308474,87919,671286,139162,565666,87385,304554,45263,238346,22799,1056,147
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,26-27,1023719,184390,1008664,169424,210337,49768,175629,33404,298256,48266,187682,24766,89779,10081,46654,3090,327,49
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,28-29,931205,111754,917034,98973,174013,24831,160642,20449,269217,28661,170713,15164,94498,7467,47633,2367,318,34
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,30-31,796064,68763,776466,53943,92399,8534,135051,12167,219479,15270,156553,9704,108725,5878,63778,2370,481,20
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,32-33,250507,18989,246995,16570,54885,4705,51645,3707,71984,4601,40270,2299,20615,1007,7511,240,85,11
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,34+,318984,36298,311348,23526,57005,5820,53358,4190,86856,7063,64500,4647,35182,1379,14141,387,306,40
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Hindu,Age not stated,309233,429758,278438,273776,0,0,0,0,0,0,0,0,0,0,0,0,278438,273776
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,All ages,1311153,1571430,1278545,1333545,188462,205218,199731,212827,364617,387523,260104,264269,130197,129563,90099,86738,45335,47407
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,Less than 10,9307,27211,8920,23344,7,128,33,207,1191,7291,4151,7082,1755,4322,1762,4288,21,26
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,10-11,1240,15493,1183,13021,20,256,75,816,309,3379,408,3220,172,2252,198,3084,1,14
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,12-13,1724,52922,1574,42530,69,1310,148,4631,449,14401,437,10977,210,6124,260,5073,1,14
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,14-15,6558,217226,5928,180959,300,9527,531,20837,1607,56625,1520,46786,878,26153,1086,20960,6,71
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,16-17,13969,269593,13313,237809,1866,44119,2281,43159,4606,76716,2341,43713,1124,18925,1091,11107,4,70
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,18-19,71404,429667,68559,377229,10224,75854,11263,67533,21174,113329,13396,70385,6567,31568,5909,18431,26,129
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,20-21,253630,305105,245218,253346,29158,36255,37646,44723,71936,71978,54361,54332,26307,27434,25716,18551,94,73
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,22-23,224575,84646,220930,76041,39641,19726,39174,15673,69543,20984,42682,12594,18375,5006,11447,2033,68,25
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,24-25,308856,58811,302266,48913,38337,9705,43203,8816,89915,13580,69907,9289,35740,5135,25033,2373,131,15
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,26-27,121788,15768,120556,14295,28284,4303,22556,2759,35456,3896,20879,2221,9226,850,4111,262,44,4
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,28-29,102604,10788,101309,9289,20362,2359,18488,1790,29132,2547,18585,1581,10223,779,4487,232,32,1
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,30-31,85510,7328,83806,5527,9518,740,14241,1115,22703,1528,17858,1145,12736,735,6710,262,40,2
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,32-33,24747,1720,24452,1432,5301,366,4678,303,7043,356,4506,266,2245,114,665,27,14,0
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,34+,36481,4456,35713,2854,5375,570,5414,465,9553,913,9073,678,4639,166,1624,55,35,7
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Muslim,Age not stated,48760,70696,44818,46956,0,0,0,0,0,0,0,0,0,0,0,0,44818,46956
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,All ages,225812,279912,218013,232269,31398,34820,33379,35905,58996,63082,44180,45368,23831,24286,16901,18096,9328,10712
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,Less than 10,1539,3066,1442,2458,0,1,0,5,98,422,597,819,393,547,352,662,2,2
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,10-11,138,1008,126,815,0,5,8,38,28,219,36,198,30,174,23,180,1,1
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,12-13,145,3454,126,2507,0,49,5,190,34,683,44,638,23,448,20,499,0,0
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,14-15,509,15312,431,10995,7,326,25,945,109,2705,106,2710,82,1814,102,2493,0,2
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,16-17,987,25669,878,19546,69,1905,114,2466,270,5203,201,4251,97,2875,127,2839,0,7
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,18-19,4908,58450,4552,47868,425,6001,639,7158,1256,13843,982,10414,586,6072,662,4368,2,12
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,20-21,20811,57091,19606,47013,1672,5813,2707,7617,5151,13363,4640,10509,2656,5661,2773,4036,7,14
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,22-23,24539,37473,23721,33621,3130,6737,3836,6420,6651,9906,5208,6459,2619,2745,2269,1346,8,8
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,24-25,40475,31675,38946,28142,4517,6445,5440,5224,10920,8410,9159,4995,4801,2066,4093,994,16,8
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,26-27,30300,15089,29670,13992,5595,3903,4876,2684,8368,4138,6089,2152,2964,821,1767,294,11,0
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,28-29,32046,8559,31410,7748,6041,2049,5294,1631,8986,2181,6156,1150,3234,530,1694,205,5,2
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,30-31,29083,4570,28273,3762,4206,755,5018,850,8127,1115,5643,591,3415,320,1851,129,13,2
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,32-33,13880,1624,13610,1430,2672,383,2533,315,4182,409,2376,195,1307,104,536,23,4,1
C-05_Karnataka,C1405,29,00,0000,State - KARNATAKA  29,Total,Christian,34+,16421,2233,15965,1719,3064,448,2884,362,4816,485,2943,287,1624,109,632,28,2,0
