source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Buddhist,24-25,2946,881,2803,787,404,198,413,156,700,192,613,132,396,67,263,38,14,4
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Buddhist,26-27,1008,318,986,307,214,89,186,71,273,77,161,35,101,24,45,11,6,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Buddhist,28-29,695,211,675,193,148,52,128,47,179,39,115,29,68,14,32,8,5,4
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Buddhist,30-31,525,101,510,87,96,11,107,20,124,27,90,11,56,12,34,6,3,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Buddhist,32-33,173,33,171,31,47,9,32,3,41,11,30,7,13,0,7,1,1,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Buddhist,34 +,190,54,176,37,42,5,36,7,44,9,36,14,9,1,6,1,3,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Buddhist,Not stated,3715,3948,3241,3377,0,0,0,0,0,0,0,0,0,0,0,0,3241,3377
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,All ages,57248,62284,54410,55562,4936,5266,5962,6206,12301,12747,11864,11905,8072,8047,6635,6626,4640,4765
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,Less than 10,826,909,793,825,0,1,1,3,21,82,189,230,220,203,359,301,3,5
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,10-11,94,374,83,324,0,0,2,9,9,45,17,82,17,69,38,116,0,3
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,12-13,59,417,51,315,0,3,1,8,7,50,13,50,12,64,18,139,0,1
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,14-15,228,1678,171,1223,2,13,3,28,24,135,40,198,17,231,84,617,1,1
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,16-17,662,4444,527,3503,17,89,14,177,74,639,75,747,95,716,250,1110,2,25
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,18-19,2779,12860,2421,11347,78,532,153,940,452,2673,480,2943,433,2205,813,2009,12,45
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,20-21,9617,15432,8823,13853,344,969,613,1575,1948,3715,2250,3671,1746,2352,1886,1514,36,57
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,22-23,10092,10628,9740,10033,574,1324,978,1621,2425,2930,2644,2314,1752,1276,1331,493,36,75
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,24-25,12434,6098,12044,5746,1059,1220,1509,1103,3211,1540,3103,1027,1974,609,1128,216,60,31
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,26-27,7399,2403,7268,2298,1185,673,1238,444,1986,563,1536,362,934,178,353,64,36,14
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,28-29,4653,1044,4582,997,947,290,814,192,1192,230,898,153,485,93,227,31,19,8
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,30-31,2328,387,2263,345,456,92,408,65,644,76,385,60,256,40,100,11,14,1
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,32-33,706,131,679,117,169,26,150,21,158,29,107,33,66,6,24,2,5,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,34 +,574,164,552,138,105,34,78,20,150,40,127,35,65,5,24,3,3,1
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Jain,Not stated,4797,5315,4413,4498,0,0,0,0,0,0,0,0,0,0,0,0,4413,4498
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,All ages,3122,3462,2908,3079,294,294,370,406,676,767,559,629,321,313,342,350,346,320
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,Less than 10,62,125,57,109,0,0,0,0,10,25,15,32,12,20,20,32,0,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,10-11,15,62,13,54,0,0,1,1,2,20,3,8,1,12,6,12,0,1
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,12-13,13,49,11,42,0,2,0,3,4,10,3,11,3,4,1,12,0,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,14-15,46,171,33,141,0,4,3,16,4,29,3,38,8,17,14,34,1,3
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,16-17,123,493,108,443,6,33,14,62,28,130,25,97,11,57,24,62,0,2
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,18-19,420,1171,394,1079,36,120,58,175,108,321,75,231,41,111,74,115,2,6
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,20-21,981,547,919,480,116,59,144,73,250,133,184,102,118,51,107,55,0,7
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,22-23,377,213,368,193,50,33,44,34,110,39,95,52,35,23,31,11,3,1
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,24-25,271,132,258,120,24,22,37,20,63,32,62,24,38,10,33,11,1,1
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,26-27,173,64,171,60,33,11,36,9,33,14,35,19,21,4,12,3,1,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,28-29,107,33,104,30,15,5,19,5,26,10,23,6,14,2,7,2,0,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,30-31,79,17,74,15,8,3,6,3,20,2,16,2,12,2,10,1,2,2
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,32-33,28,8,27,8,1,1,5,4,8,1,9,2,3,0,1,0,0,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,34 +,36,9,35,8,5,1,3,1,10,1,11,5,4,0,2,0,0,0
C-05_All_India,C1705,09,000,Total,State - UTTAR PRADESH,Other religions and persuasions,Not stated,391,368,336,297,0,0,0,0,0,0,0,0,0,0,0,0,336,297
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,All ages,34915990,38232850,32553832,34384960,3392138,3806387,4003208,4312530,8195825,8852816,6367146,6727003,3841781,4004849,4351220,4310741,2402514,2370634
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,Less than 10,514421,1142049,466324,1029774,596,1462,2450,6618,72931,222760,117972,270347,94022,206494,175122,314122,3231,7971
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,10-11,295980,689060,259496,606933,1308,4035,6616,23058,45845,139853,58302,149467,47750,110139,97844,175282,1831,5099
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,12-13,254487,857553,221374,751464,3333,13122,9773,44568,40536,163064,47287,163290,39091,131756,80074,230905,1280,4759
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,14-15,821125,2843463,689915,2401320,19882,96392,36844,195692,128030,581591,138560,513640,117471,387790,245845,613415,3283,12800
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,16-17,1918318,7118339,1697812,6425115,118408,650942,169091,824148,425159,1847080,339125,1347245,243903,815050,393505,902196,8621,38454
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,18-19,6594475,14623241,6125006,13602391,650725,1807980,789001,2000520,1717113,3982089,1255283,2816480,753398,1519640,934128,1412697,25358,62985
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,20-21,13189676,6007262,12432437,5175433,1320758,756187,1712481,810515,3513453,1376702,2677912,1072074,1510282,601029,1635615,528094,61936,30832
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,22-23,4767604,1450056,4596672,1333745,653514,274633,683631,250079,1300384,334232,962634,242471,535687,137011,437366,86761,23456,8558
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,24-25,2506203,576576,2393462,506463,329458,112109,344937,94373,613453,117224,507227,88044,327410,58675,259437,32869,11540,3169
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,26-27,595083,158670,579899,148171,134522,44051,105876,28656,144038,33597,99154,21875,60505,13490,32739,5372,3065,1130
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,28-29,395428,126743,383083,115444,85655,28410,69118,20084,91544,28082,64360,19498,45694,13283,25131,5344,1581,743
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,30-31,283306,59484,267577,49669,35980,8288,46119,8399,59324,11962,54480,10921,44766,7043,25553,2647,1355,409
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,32-33,72072,16932,69738,15323,17509,3383,12594,2491,15701,3959,12996,3406,7673,1533,2895,415,370,136
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,34 +,126496,42018,116004,30355,20490,5393,14677,3329,28314,10621,31854,8245,14129,1916,5966,622,574,229
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,All religious communities,Not stated,2581316,2521404,2255033,2193360,0,0,0,0,0,0,0,0,0,0,0,0,2255033,2193360
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,All ages,29954601,32614873,27829960,29296710,2889894,3233723,3403604,3656090,6973786,7513922,5434677,5727850,3315878,3447885,3790308,3753655,2021813,1963585
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,Less than 10,456428,1003150,411544,901833,536,1278,2172,5880,63920,191981,102102,233156,82668,180747,157377,281978,2769,6813
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,10-11,268412,606113,234176,531264,1186,3601,5923,20050,40200,120156,51764,128800,43261,96740,90266,157564,1576,4353
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,12-13,235200,777508,203895,679918,3103,11981,8846,39638,36522,144732,43100,146645,36198,120186,74957,212541,1169,4195
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,14-15,753476,2527175,630925,2128863,18204,86020,33106,171606,114975,508623,125841,453185,108150,347195,227709,550978,2940,11256
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,16-17,1722348,6204409,1519117,5592188,105417,566420,148504,711248,374189,1593346,303175,1173391,221594,718200,358593,796332,7645,33251
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,18-19,5773851,12459124,5347980,11580204,567862,1542339,682823,1701503,1487451,3377981,1096158,2393378,666961,1302488,824942,1209493,21783,53022
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,20-21,11311782,4982890,10635647,4286042,1131672,630622,1462370,673113,2994658,1138088,2286901,884160,1304391,497572,1403490,437242,52165,25245
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,22-23,3985953,1184349,3836033,1090626,545249,226664,570999,205985,1081103,273780,802544,196094,449836,110768,367077,70432,19225,6903
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,24-25,2064564,461477,1967395,406774,274402,92324,285994,76725,505181,94616,414049,69513,266740,45320,211637,25729,9392,2547
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,26-27,487850,127245,474801,119025,111159,36011,87112,23244,118108,26889,80249,17140,48809,10497,26880,4331,2484,913
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,28-29,322121,100350,311531,91442,70775,22969,56598,15976,74702,22336,51725,15171,36075,10205,20369,4209,1287,576
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,30-31,226772,46172,213404,38617,29592,6668,37387,6543,47859,9464,43006,8290,34409,5302,20040,2029,1111,321
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,32-33,57181,13179,55217,11928,14161,2651,10139,1950,12437,3161,9917,2539,5957,1192,2307,325,299,110
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,34 +,99772,33710,90760,24093,16576,4175,11631,2629,22481,8769,24146,6388,10829,1473,4664,472,433,187
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Hindu,Not stated,2188891,2088022,1897535,1813893,0,0,0,0,0,0,0,0,0,0,0,0,1897535,1813893
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,All ages,4698964,5317773,4479600,4819837,476982,543967,570884,624793,1164955,1274968,887547,948906,499305,527637,531392,525075,348535,374491
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,Less than 10,54307,130892,51417,120765,58,171,260,698,8511,29226,14991,35239,10670,24324,16518,30039,409,1068
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,10-11,25680,77925,23660,71177,112,403,641,2810,5291,18627,6142,19532,4206,12575,7040,16553,228,677
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,12-13,17981,75781,16307,67758,215,1086,878,4679,3777,17429,3907,15760,2667,10953,4768,17329,95,522
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,14-15,63903,301930,55852,260333,1584,9889,3532,23024,12408,69938,12053,57923,8814,38801,17150,59348,311,1410
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,16-17,187268,875044,171029,797841,12415,81074,19740,108263,48887,243656,34480,166749,21302,92558,33318,100748,887,4793
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,18-19,786302,2063623,745361,1928999,79450,253573,101793,285588,220385,577184,152978,403830,82854,206938,104577,192612,3324,9274
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,20-21,1792574,965959,1716660,838811,180199,118706,238826,130294,496310,225575,374145,177024,196708,97398,221376,84598,9096,5216
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,22-23,740456,246031,721132,225244,102835,44838,107084,41357,208451,56129,151639,42599,81249,24049,65944,14735,3930,1537
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,24-25,413681,105908,399622,91796,51739,18393,55599,16405,101951,20871,87334,16963,56798,12192,44233,6403,1968,569
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,26-27,99123,28842,97234,26768,21775,7460,17492,4992,24036,6179,17340,4302,10760,2729,5303,911,528,195
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,28-29,68222,24379,66633,22184,13901,5068,11715,3812,15711,5358,11700,3998,8941,2792,4399,1005,266,151
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,30-31,52597,12352,50460,10271,5930,1503,8181,1729,10720,2331,10719,2454,9659,1605,5034,572,217,77
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,32-33,13814,3446,13490,3117,3126,668,2282,496,3054,742,2851,798,1585,307,528,84,64,22
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,34 +,25012,7756,23659,5830,3643,1135,2861,646,5463,1723,7268,1735,3092,416,1204,138,128,37
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Muslim,Not stated,358044,397905,327084,348943,0,0,0,0,0,0,0,0,0,0,0,0,327084,348943
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,All ages,41109,44561,38102,39313,3611,4199,4377,4706,9410,9764,7370,7417,4541,4369,4875,4675,3918,4183
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,Less than 10,569,1218,516,1089,0,0,5,8,74,221,128,313,111,211,191,325,7,11
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,10-11,335,863,285,764,3,6,13,38,54,203,66,184,54,132,92,190,3,11
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,12-13,227,781,201,684,4,5,11,41,40,174,52,146,29,122,63,192,2,4
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,14-15,760,2566,644,2091,22,89,35,181,132,482,116,461,108,344,229,509,2,25
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,16-17,1803,6845,1580,6133,91,617,176,810,417,1732,318,1291,230,754,336,865,12,64
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,18-19,6753,15570,6252,14245,565,1831,775,2003,1779,4286,1307,2904,825,1566,967,1548,34,107
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,20-21,14515,7736,13667,6539,1322,891,1748,985,3850,1675,2979,1347,1765,810,1917,785,86,46
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,22-23,5624,2209,5364,2019,710,382,762,313,1545,546,1129,402,636,214,540,151,42,11
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,24-25,3442,1108,3255,963,381,159,415,168,845,218,752,199,451,135,390,76,21,8
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,26-27,990,354,962,324,199,92,160,60,254,78,179,51,112,25,53,12,5,6
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,28-29,719,319,696,276,146,64,125,51,178,69,120,49,85,25,39,15,3,3
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,30-31,568,168,530,133,73,18,92,24,127,31,108,34,85,17,42,5,3,4
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,32-33,173,62,163,57,38,15,21,12,44,8,39,12,16,9,3,0,2,1
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,34 +,315,142,292,115,57,30,39,12,71,41,77,24,34,5,13,2,1,1
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Christian,Not stated,4316,4620,3695,3881,0,0,0,0,0,0,0,0,0,0,0,0,3695,3881
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,All ages,111673,120253,104924,107057,11432,11988,12763,13016,25713,26376,21766,22254,12623,12698,13907,13615,6720,7110
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,Less than 10,1080,2207,1034,2014,0,2,2,7,124,446,287,587,214,404,400,558,7,10
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,10-11,329,1309,297,1206,2,6,5,44,84,278,81,338,50,233,73,300,2,7
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,12-13,188,625,170,561,1,5,4,35,40,155,42,129,31,70,50,162,2,5
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,14-15,392,2717,315,2280,7,67,23,163,66,591,68,447,45,285,103,714,3,13
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,16-17,1565,10301,1368,9082,95,762,168,1125,408,2724,232,1818,149,1082,309,1522,7,49
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,18-19,9718,39119,8940,36053,936,4147,1234,4910,2712,10264,1689,7901,899,4081,1436,4610,34,140
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,20-21,35460,32839,33291,28551,3381,3580,4418,3726,9250,7225,7368,6523,3843,3596,4899,3777,132,124
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,22-23,24134,13119,23182,11848,2953,1906,3056,1680,6208,2798,5233,2664,2812,1561,2820,1181,100,58
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,24-25,18475,6214,17438,5267,2017,842,2022,779,4024,1147,4007,1098,2663,832,2624,549,81,20
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,26-27,5489,1659,5315,1521,987,324,827,258,1240,331,1136,306,678,196,427,99,20,7
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,28-29,3257,1246,3148,1138,541,206,470,162,714,227,662,217,479,222,272,98,10,6
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,30-31,2573,599,2433,482,242,65,308,73,485,98,515,117,505,94,368,33,10,2
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,32-33,683,185,651,166,111,38,110,24,126,32,150,44,102,24,50,4,2,0
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,34 +,1103,263,1036,220,159,38,116,30,232,60,296,65,153,18,76,8,4,1
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Sikh,Not stated,7227,7851,6306,6668,0,0,0,0,0,0,0,0,0,0,0,0,6306,6668
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,All ages,39494,42920,36418,38707,3839,4270,4584,5039,9021,9698,6872,7340,4272,4401,5090,5092,2740,2867
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,Less than 10,963,1856,835,1629,0,1,7,15,101,309,194,390,169,330,358,573,6,11
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,10-11,686,1249,595,1083,0,7,21,54,113,228,128,260,104,206,227,320,2,8
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,12-13,564,1337,508,1198,6,18,19,76,94,253,115,306,108,217,162,323,4,5
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,14-15,1435,3778,1203,3229,22,116,71,280,229,820,270,722,228,529,379,740,4,22
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,16-17,2555,8648,2265,7879,135,771,192,1114,599,2251,481,1633,348,1005,495,1037,15,68
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,18-19,8180,16165,7520,15088,790,2253,1027,2409,2150,4313,1532,2954,907,1524,1065,1547,49,88
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,20-21,14731,4999,13862,4335,1623,736,2112,760,3879,1152,2864,789,1554,431,1748,445,82,22
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,22-23,4322,1065,4149,967,690,205,634,196,1170,221,751,173,483,96,397,69,24,7
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,24-25,1888,425,1783,370,290,97,282,70,422,78,338,59,255,41,188,24,8,1
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,26-27,489,136,476,130,121,34,89,27,117,33,74,19,47,11,23,6,5,0
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,28-29,340,107,330,94,76,20,59,24,85,18,47,18,36,7,22,5,5,2
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,30-31,229,44,216,37,40,4,47,8,33,13,47,6,25,4,23,2,1,0
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,32-33,69,14,68,13,28,4,10,1,11,5,13,3,4,0,2,0,0,0
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,34 +,86,37,75,22,18,4,14,5,18,4,18,8,4,0,1,1,2,0
C-05_All_India,C1805,09,000,Rural,State - UTTAR PRADESH,Buddhist,Not stated,2957,3060,2533,2633,0,0,0,0,0,0,0,0,0,0,0,0,2533,2633
