source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age- | group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Never married | Persons | 5,Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Muslim,65-69,6111,2882,3229,221,114,107,3941,2431,1510,1896,318,1578,30,12,18,23,7,16,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Muslim,70-74,4423,2201,2222,86,50,36,2407,1714,693,1906,428,1478,17,8,9,7,1,6,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Muslim,75-79,2073,998,1075,35,19,16,1066,734,332,963,243,720,5,1,4,4,1,3,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Muslim,80+,2260,1017,1243,168,99,69,898,627,271,1181,287,894,11,3,8,2,1,1,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Muslim,Age not stated,628,316,312,356,199,157,248,111,137,22,5,17,1,1,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Muslim,Less than 18,124522,64596,59926,123116,64090,59026,1333,479,854,38,11,27,29,14,15,6,2,4,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Muslim,Less than 21,149762,77535,72227,144232,76335,67897,5357,1148,4209,81,20,61,64,25,39,28,7,21,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,All ages,134528,65299,69229,66663,33933,32730,60712,29974,30738,6273,1139,5134,660,196,464,220,57,163,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,0-9,19855,10134,9721,19855,10134,9721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,10-14,12597,6315,6282,12420,6250,6170,166,56,110,3,1,2,7,7,0,1,1,0,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,15-19,13666,6664,7002,12954,6519,6435,686,134,552,18,7,11,7,3,4,1,1,0,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,20-24,13936,6272,7664,10614,5332,5282,3245,927,2318,30,8,22,38,3,35,9,2,7,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,25-29,12111,5742,6369,5559,3219,2340,6381,2484,3897,80,22,58,74,14,60,17,3,14,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,30-34,10320,4835,5485,2137,1176,961,7919,3597,4322,140,29,111,91,27,64,33,6,27,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,35-39,10246,4889,5357,906,440,466,8844,4360,4484,351,56,295,104,26,78,41,7,34,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,40-44,9951,4746,5205,613,276,337,8744,4356,4388,436,66,370,114,36,78,44,12,32,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,45-49,9067,4433,4634,425,157,268,7942,4167,3775,599,77,522,78,25,53,23,7,16,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,50-54,7273,3818,3455,287,123,164,6228,3569,2659,688,108,580,53,16,37,17,2,15,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,55-59,5159,2675,2484,247,83,164,4156,2462,1694,703,107,596,36,14,22,17,9,8,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,60-64,3974,1820,2154,232,72,160,2811,1599,1212,904,139,765,21,10,11,6,0,6,0,0,0
C-03_Appendix_All_India,C1303A,22,000,State - CHHATTISGARH,Urban,Christian,65-69,2575,1152,1423,144,45,99,1663,965,698,750,134,616,13,5,8,5,3,2,0,0,0
